question_id,question_text,priority,pattern_id,pattern_name,solving_formula,notes
1219,"How much time does a person spend at a traffic intersection during their lifetime?",🔴,N/A,N/A,N/A,"Math estimation; brain teaser"
1220,"How open are you to adapting to changes?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Adaptability; behavioral question"
1221,"How open are you to critical feedback? Tell me about any critical feedback you've received from past experience.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Feedback receptiveness; behavioral question"
1222,"How should Adobe Creative Cloud target small businesses in Singapore?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Market expansion; product strategy"
1223,"How should Google launch a new teleportation product?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product launch; hypothetical product"
1224,"How should Google partner with the movie industry to enter the streaming space?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Partnership strategy; stakeholder management"
1225,"How should WeChat further expand into America?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Market expansion; product strategy"
1226,"How should Yelp expand into Asia?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Market expansion; product strategy"
1227,"How will you address your API limits? Describe all possible scenarios regarding customers, technology, and suppliers.",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","API limits; system design"
1228,"How will you develop yourself professionally as a data engineer?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Professional development; behavioral question"
1229,"How will you handle a 3-year project compared to a 3-week project?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Project management; behavioral question"
1230,"How would Google enter the food delivery space?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Market entry; product strategy"
1231,"How would Hoop expand into South America?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Market expansion; product strategy"
1232,"How would Notion expand into Europe?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Market expansion; product strategy"
1233,"How would Snapchat expand into Indonesia?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Market expansion; product strategy"
1234,"How would Uber expand into the bicycle market?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Market expansion; product strategy"
1235,"How would you 10x Duolingo?",🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate","Growth strategy; revenue optimization"
1236,"How would you 10x Google Cloud IoT?",🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate","Growth strategy; revenue optimization"
1237,"How would you adapt a generative AI model to perform well in a specific domain?",🔴,N/A,N/A,N/A,"ML implementation; technical question"
1238,"How would you address a late delivery by a supplier?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Supplier management; operational issue"
1239,"How would you address a latency problem?",🟡,L5,Observability,"Key Metrics → Alerts → Dashboards → Escalation","Latency issue; performance optimization"
1240,"How would you address the issue of unstructured data in the data warehouse to improve report efficiency for clients?",🟡,L1,Data Trust,"Source → Freshness → Completeness → Bias → Sanity Checks","Data quality; data warehouse"
1241,"How would you allow a client to view the performance of a video on their social media ads?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Performance tracking; metrics"
1242,"How would you analyze why user engagement is declining?",🟢,P1,Metric Drop Diagnosis,"Metric → Segment → Hypothesis → Data Check → Action","Engagement decline; metric analysis"
1243,"How would you approach a rebrand for an established product?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Rebranding; product strategy"
1244,"How would you approach a situation where your business users are pushing for a new business requirement and your engineering team has found 3 bugs, which are repetitive in nature?",🟢,P6,Prioritization,"Impact × Confidence × Ease → RICE Score → Decide + Communicate","Priority conflict; stakeholder management"
1245,"How would you approach building a 3-year strategic plan for a new business unit?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Strategic planning; product strategy"
1246,"How would you approach building proactive AI?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","AI product design; product strategy"
1247,"How would you approach creating a product roadmap without prior knowledge of the product?",🟢,P6,Prioritization,"Impact × Confidence × Ease → RICE Score → Decide + Communicate","Roadmap creation; prioritization"
1248,"How would you approach data curation for an LLM training pipeline?",🟡,L1,Data Trust,"Source → Freshness → Completeness → Bias → Sanity Checks","Data curation; data quality"
1249,"How would you approach evaluating the performance of a specific business unit?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Performance evaluation; metrics"
1250,"How would you approach learning about a task that you're completely unfamiliar with?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Learning; behavioral question"
1251,"How would you approach pricing for a new product?",🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate","Pricing strategy; revenue optimization"
1252,"How would you approach product planning?",🟢,P6,Prioritization,"Impact × Confidence × Ease → RICE Score → Decide + Communicate","Product planning; prioritization"
1253,"How would you approach the process of decommissioning a service or system?",🟡,L11,Risk Mitigation,"Enumerate Risks → Blast Radius → Mitigations → Monitor","Decommissioning; risk management"
1254,"How would you approach your stakeholders if you cannot deliver the feature in the next six months?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Stakeholder communication; stakeholder management"
1255,"How would you assess whether a new feature launch was successful?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Feature success; metrics"
1256,"How would you boost retention for DashPass?",🟢,P3,Funnel Analysis,"Define Funnel → Drop-off → Diagnose Friction → Test Fix","Retention improvement; funnel analysis"
1257,"How would you build a babysitter service for Facebook?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product design; new product"
1258,"How would you build a Facebook product for blood donation?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product design; new product"
1259,"How would you build a marketplace for DocuSign apps?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product design; marketplace"
1260,"How would you build a monitoring device for elderly people?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product design; new product"
1261,"How would you build a product for disabled users on LinkedIn?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product design; accessibility"
1262,"How would you build a recommendation system for an e-commerce store?",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","Recommendation system; system design"
1263,"How would you build a shared laundry experience?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product design; new product"
1264,"How would you build a system for running experiments such as A/B tests on an app or website?",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","A/B testing system; system design"
1265,"How would you build a tool that verifies customer identities?",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","Identity verification; system design"
1266,"How would you build a tool to authenticate products sold on TikTok Shop?",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","Product authentication; system design"
1267,"How would you build an ad platform for Robinhood?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product design; ad platform"
1268,"How would you build an audio product for Facebook?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product design; new product"
1269,"How would you build an object detection system to identify and locate flowers in images?",🔴,N/A,N/A,N/A,"ML implementation; computer vision"
1270,"How would you build any product using Gen AI?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product design; AI product"
1271,"How would you build out a feature for Viva Engage?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Feature design; product improvement"
1272,"How would you build TinyURL?",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","URL shortener; system design"
1273,"How would you check for bias in your data?",🟡,L1,Data Trust,"Source → Freshness → Completeness → Bias → Sanity Checks","Data bias; data quality"
1274,"How would you choose a programming language to build your product at Google?",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","Technology choice; system design"
1275,"How would you code an app that displays the weekly lunch menu?",🔴,N/A,N/A,N/A,"Coding implementation; programming question"
1276,"How would you collaborate with a blind teammate?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Collaboration; behavioral question"
1277,"How would you compare Disney+ to Hulu?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product comparison; competitive analysis"
1278,"How would you convey insights and the methods used to a non-technical audience?",🟢,P10,Executive Communication,"Context → Insight → Recommendation → Next Steps","Insight communication; executive communication"
1279,"How would you convince Facebook-only users to also use Instagram?",🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate","User acquisition; growth strategy"
1280,"How would you convince leadership to build a wristwatch for the elderly?",🟢,P10,Executive Communication,"Context → Insight → Recommendation → Next Steps","Leadership communication; executive communication"
1281,"How would you create a business around autonomous vehicles?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Business strategy; product design"
1282,"How would you create a carousel using vanilla JavaScript?",🔴,N/A,N/A,N/A,"Coding implementation; programming question"
1283,"How would you create a marketing strategy for a Google bus",🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate","Marketing strategy; growth strategy"
1284,"How would you create a messaging framework for a new product?",🟢,P10,Executive Communication,"Context → Insight → Recommendation → Next Steps","Messaging framework; communication"
1285,"How would you create a short-term roadmap when production issues, sales pressure, and customer demands conflict?",🟢,P6,Prioritization,"Impact × Confidence × Ease → RICE Score → Decide + Communicate","Roadmap prioritization; conflict resolution"
1286,"How would you create a three-year roadmap as head of product?",🟢,P6,Prioritization,"Impact × Confidence × Ease → RICE Score → Decide + Communicate","Strategic roadmap; prioritization"
1287,"How would you deal with an increased customer sensitivity to cost?",🟢,P7,Tradeoff Framing,"Define Options → Winners/Losers → Guardrails → Decide + Communicate","Cost sensitivity; tradeoff analysis"
1288,"How would you debug a decline in sales and decide whether to build a new feature or not?",🟢,P1,Metric Drop Diagnosis,"Metric → Segment → Hypothesis → Data Check → Action","Sales decline; metric analysis"
1289,"How would you decide between pagination and infinite scroll on a job board?",🟢,P7,Tradeoff Framing,"Define Options → Winners/Losers → Guardrails → Decide + Communicate","UI/UX tradeoff; decision making"
1290,"How would you decide between using an open-source model in-house versus a commercial API like OpenAI or Claude?",🟢,P7,Tradeoff Framing,"Define Options → Winners/Losers → Guardrails → Decide + Communicate","Build vs buy; tradeoff analysis"
1291,"How would you define human agency?",🔴,N/A,N/A,N/A,"Philosophical question; abstract concept"
1292,"How would you define success for Airbnb's Experiences?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Success metrics; product definition"
1293,"How would you define success for Instagram Reels and what metrics would you use? If Instagram Reels engagement is growing but Instagram Feed engagement is declining, what actions would you take?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Success metrics; tradeoff analysis"
1294,"How would you define success metrics for an AI-oriented feature or product?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","AI metrics; success definition"
1295,"How would you define success metrics for Google Flight Search?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Success metrics; product definition"
1296,"How would you define the optimal number of ads to show to users on Yelp?",🟢,P7,Tradeoff Framing,"Define Options → Winners/Losers → Guardrails → Decide + Communicate","Ad density; tradeoff analysis"
1297,"How would you define the role of a product manager?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Role definition; behavioral question"
1298,"How would you demonstrate success without concrete results to share?",🟢,P10,Executive Communication,"Context → Insight → Recommendation → Next Steps","Success demonstration; communication"
1299,"How would you describe what our company does to your grandmother?",🟢,P10,Executive Communication,"Context → Insight → Recommendation → Next Steps","Simplification; communication"
1300,"How would you describe your relationship with the executive you'd support?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Executive relationship; behavioral question"
