question_id,question_text,priority,pattern_id,pattern_name,solving_formula,notes
1727,"Lyft wants to invest in vertical take-off vehicles that can fit up to 4 people. How should we approach the market, who should be our target audience, and what features should we prioritize in our p...",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product strategy; product design"
1728,"Management wants to increase the development team's productivity by 25%. How would you approach this problem?",🟢,P1,Metric Drop Diagnosis,"Metric → Segment → Hypothesis → Data Check → Action","Productivity improvement; metric analysis"
1729,"Marketing Channel Attribution",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Attribution metrics; metrics definition"
1730,"Maximum Number of Non-Overlapping Substrings",🔴,N/A,N/A,N/A,"Coding implementation; algorithm"
1731,"Maximum Number of Visible Points",🔴,N/A,N/A,N/A,"Coding implementation; algorithm"
1732,"Measure the success of StickerGiant's webpage.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Webpage metrics; metrics definition"
1733,"Measure the success of the Cybertruck announcement.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Announcement metrics; metrics definition"
1734,"Measure the success of the iPad Pro.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Product metrics; metrics definition"
1735,"Meeting a customer executive for the first time, they question your credentials. How do you respond?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Credential challenge; stakeholder management"
1736,"Merge Intervals",🔴,N/A,N/A,N/A,"Coding implementation; algorithm"
1737,"Merge k sorted linked lists.",🔴,N/A,N/A,N/A,"Coding implementation; algorithm"
1738,"Merge two sorted linked list",🔴,N/A,N/A,N/A,"Coding implementation; algorithm"
1739,"Merge two sorted lists",🔴,N/A,N/A,N/A,"Coding implementation; algorithm"
1740,"Meta wants to build a product for handymen like plumbers and carpenters. How would you design it?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product design; new product"
1741,"Meta's office in Menlo Park is considering eliminating either a bus route or an Uber-style rideshare. What metrics would you use to decide and what are the tradeoffs?",🟢,P7,Tradeoff Framing,"Define Options → Winners/Losers → Guardrails → Decide + Communicate","Transportation decision; tradeoff analysis"
1742,"Meta's new app shows 25% drop-off at sign-up. How do you analyze this?",🟢,P1,Metric Drop Diagnosis,"Metric → Segment → Hypothesis → Data Check → Action","Sign-up drop-off; metric analysis"
1743,"Metrics moved in different directions, how do you interpret the results and decide next steps?",🟢,P1,Metric Drop Diagnosis,"Metric → Segment → Hypothesis → Data Check → Action","Mixed metrics; metric analysis"
1744,"Minimum Absolute Difference",🔴,N/A,N/A,N/A,"Coding implementation; algorithm"
1745,"Modify this PyTorch pseudo-code to perform negative sampling if the pos_ids are known: label #shape=[batch_s, pos_ids] hidden #shape=[batch_s, ch] logits #shape=[ch, C] out=np.dot(logits, hidden(X)...",🔴,N/A,N/A,N/A,"ML implementation; technical question"
1746,"Monthly Post Success Analysis.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Post analysis; metrics definition"
1747,"Most Recent Transaction",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Transaction metrics; metrics definition"
1748,"Move all zeros to the end of an array.",🔴,N/A,N/A,N/A,"Coding implementation; algorithm"
1749,"Name three bad products. Then, pick one to improve.",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product improvement; product design"
1750,"Name three software or hardware products you started using in the last three months. I will select one, and I would like you to explain how you will track user engagement with it. What factors shou...",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Engagement tracking; metrics definition"
1751,"Name your top three favorite products, select one, and outline a plan to scale it by tenfold.",🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate","Scaling strategy; revenue optimization"
1752,"On DoorDash, there are missing item and wrong item issues for deliveries. How would you analyze each of them?",🟢,P1,Metric Drop Diagnosis,"Metric → Segment → Hypothesis → Data Check → Action","Delivery issues; metric analysis"
1753,"On your first day as a Google PM, how would you increase Google Home sales by 10X?",🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate","Sales growth; revenue optimization"
1754,"One of your clients has experienced a 20% decline in profits. What would you do?",🟢,P1,Metric Drop Diagnosis,"Metric → Segment → Hypothesis → Data Check → Action","Profit decline; metric analysis"
1755,"One of your teammates isn't practicing inclusivity or valuing diversity. What do you do?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Team management; stakeholder management"
1756,"Only 1 in 5 riders tips their driver after a ride. How would you improve this?",🟢,P3,Funnel Analysis,"Define Funnel → Drop-off → Diagnose Friction → Test Fix","Tip improvement; funnel analysis"
1757,"OpenAI is launching AirPods-like hardware with built-in voice AI. How would you set goals and success metrics for it?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Hardware metrics; metrics definition"
1758,"OpenAI wants to launch a collaborative workspace for teams within ChatGPT. How would you define success metrics?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Workspace metrics; metrics definition"
1759,"Overstretched Employees",🟢,P1,Metric Drop Diagnosis,"Metric → Segment → Hypothesis → Data Check → Action","Employee metrics; metric analysis"
1760,"Partition an array into two sub-arrays with equal sum.",🔴,N/A,N/A,N/A,"Coding implementation; algorithm"
1761,"Pick a Capital One product. Estimate the monthly revenue per customer.",🟡,L3,Cost / ROI,"Cost Drivers → Benefits → Breakeven → Decide","Revenue estimation; cost analysis"
1762,"Pick a product of your choice. What are its goals, and what's in your monthly business review deck for the leadership team?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Business review; metrics definition"
1763,"Pick a random object in your room. How would you redesign it?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product redesign; product design"
1764,"Pick an airport and estimate the number of people going through the metal detectors in a day.",🟡,L2,Scale & Capacity,"Current Load → 10× Projection → Bottlenecks → Mitigation","Volume estimation; capacity planning"
1765,"Pick an airport and estimate the number of people going through the security scan every day.",🟡,L2,Scale & Capacity,"Current Load → 10× Projection → Bottlenecks → Mitigation","Volume estimation; capacity planning"
1766,"Post Success By Age Group.",🟢,P5,Segmentation,"(Persona × Behavior × Value) → Rank → Focus","Age segmentation; segmentation"
1767,"Prepare a presentation about a complex project you led from start to finish.",🟢,P10,Executive Communication,"Context → Insight → Recommendation → Next Steps","Project presentation; executive communication"
1768,"Present a past AI-focused solution that you've worked on.",🟢,P10,Executive Communication,"Context → Insight → Recommendation → Next Steps","AI solution presentation; executive communication"
1769,"Present a recent project with big scale and cross-functional involvement.",🟢,P10,Executive Communication,"Context → Insight → Recommendation → Next Steps","Project presentation; executive communication"
1770,"Present a shipped project you led end-to-end.",🟢,P10,Executive Communication,"Context → Insight → Recommendation → Next Steps","Project presentation; executive communication"
1771,"Present slides on a past project you've worked on.",🟢,P10,Executive Communication,"Context → Insight → Recommendation → Next Steps","Project presentation; executive communication"
1772,"Print all combinations of numbers from 1 to n that sum to n.",🔴,N/A,N/A,N/A,"Coding implementation; algorithm"
1773,"Print all possible solutions to the N-Queens problem.",🔴,N/A,N/A,N/A,"Coding implementation; algorithm"
1774,"Print all words from a dictionary that can be found on a given Boggle board.",🔴,N/A,N/A,N/A,"Coding implementation; algorithm"
1775,"Print the left view of a binary tree.",🔴,N/A,N/A,N/A,"Coding implementation; algorithm"
1776,"Print the top view of nodes in a binary tree.",🔴,N/A,N/A,N/A,"Coding implementation; algorithm"
1777,"Product of Array Except Self",🔴,N/A,N/A,N/A,"Coding implementation; algorithm"
1778,"Product Sense - Build a product for sports.",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product design; new product"
1779,"Propose a new feature for Perplexity.",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Feature proposal; product design"
1780,"Propose solutions to optimize the speed of hiring developers at Revolut.",🟡,L10,Process Optimization,"Map Workflow → Identify Bottlenecks → Optimize → Measure","Hiring optimization; process improvement"
1781,"Provide an example of a complex problem you solved.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Problem solving; behavioral question"
1782,"Question related to data architecture.",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","Data architecture; system design"
1783,"Recommend a growth strategy for Capital One shopping.",🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate","Growth strategy; revenue optimization"
1784,"Redesign a DMV system.",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","System redesign; product design"
1785,"Redesign a TV remote control.",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product redesign; product design"
1786,"Redesign Google Maps to increase engagement with small businesses.",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product redesign; product design"
1787,"Redesign the airport experience.",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Experience redesign; product design"
1788,"Reinvent a backpack with 10 new features.",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product reinvention; product design"
1789,"Reinvent a pillow with 10 new features.",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product reinvention; product design"
1790,"Reinvent a trashcan with 10 new features.",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product reinvention; product design"
1791,"Remove Duplicate Emails",🔴,N/A,N/A,N/A,"Coding implementation; algorithm"
1792,"Reorder linked list.",🔴,N/A,N/A,N/A,"Coding implementation; algorithm"
1793,"Return all unique substrings of a given string.",🔴,N/A,N/A,N/A,"Coding implementation; algorithm"
1794,"Revenue by Customer City",🟢,P5,Segmentation,"(Persona × Behavior × Value) → Rank → Focus","Geographic segmentation; segmentation"
1795,"Reverse a linked list.",🔴,N/A,N/A,N/A,"Coding implementation; algorithm"
1796,"Reverse a Sentence",🔴,N/A,N/A,N/A,"Coding implementation; algorithm"
1797,"Robinhood is planning to introduce a new feature which allows users to trade fractional shares. How would you decide whether this is a good idea or not?",🟢,P7,Tradeoff Framing,"Define Options → Winners/Losers → Guardrails → Decide + Communicate","Feature decision; tradeoff analysis"
1798,"Roman to Integer",🔴,N/A,N/A,N/A,"Coding implementation; algorithm"
1799,"Rotating the Box",🔴,N/A,N/A,N/A,"Coding implementation; algorithm"
1800,"Search in rotated sorted array",🔴,N/A,N/A,N/A,"Coding implementation; algorithm"
