question_id,question_text,priority,pattern_id,pattern_name,solving_formula,notes
2237,"What are three consumer apps you use regularly and why?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product analysis; product design"
2238,"What are three endpoints on Discord?",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","API endpoints; system design"
2239,"What are three endpoints on Wayfair?",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","API endpoints; system design"
2240,"What are three endpoints on YouTube?",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","API endpoints; system design"
2241,"What are virtual functions?",🔴,N/A,N/A,N/A,"OOP theory; technical question"
2242,"What are you looking for in your next opportunity?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Career goals; behavioral question"
2243,"What are you most proud of in your career?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Career pride; behavioral question"
2244,"What are you passionate about?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Passion; behavioral question"
2245,"What are your core product principles?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Product principles; behavioral question"
2246,"What are your current KPIs? How do you ensure you meet them?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Current KPIs; behavioral question"
2247,"What are your strengths and weaknesses as a product manager?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Strengths/weaknesses; behavioral question"
2248,"What are your strengths and weaknesses?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Strengths/weaknesses; behavioral question"
2249,"What are your top three favorite apps? How would you improve one of them?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product improvement; product design"
2250,"What are your weaknesses as a product manager and how do you mitigate them?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Weaknesses; behavioral question"
2251,"What areas would you like to personally improve as a Product Manager?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Self-improvement; behavioral question"
2252,"What aspects do you like about product management and what aspects do you not like?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","PM preferences; behavioral question"
2253,"What can we do with internet speeds in the terabytes in the future?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Future technology; product design"
2254,"What challenge do you anticipate in this role, and what excites you most about it?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Role expectations; behavioral question"
2255,"What changes or improvements would you recommend to the company's WFH policies to increase employee productivity and satisfaction?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","WFH policies; behavioral question"
2256,"What competitive advantage does LinkedIn gain from users completing their profiles?",🟡,L3,Cost / ROI,"Cost Drivers → Benefits → Breakeven → Decide","Competitive advantage; business analysis"
2257,"What data tools have you worked with, and what specific projects did you use those tools for?",🟡,L1,Data Trust,"Source → Freshness → Completeness → Bias → Sanity Checks","Data tools; behavioral question"
2258,"What did you do at your last job?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Last job; behavioral question"
2259,"What did you enjoy most about your last role?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Last role; behavioral question"
2260,"What do you do if your team is blocking you?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Team blocking; behavioral question"
2261,"What do you do in your free time?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Personal interests; behavioral question"
2262,"What do you find to be the most challenging part of being a Product Manager?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","PM challenges; behavioral question"
2263,"What do you know about data annotation and collecting data for LLM training?",🟡,L1,Data Trust,"Source → Freshness → Completeness → Bias → Sanity Checks","Data annotation; data quality"
2264,"What do you know about Qualcomm?",🟡,L3,Cost / ROI,"Cost Drivers → Benefits → Breakeven → Decide","Company knowledge; business analysis"
2265,"What do you know about Responsible AI principles and existing regulations governing AI use?",🟡,L11,Risk Mitigation,"Enumerate Risks → Blast Radius → Mitigations → Monitor","AI regulations; risk management"
2266,"What do you like about Airbnb?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product analysis; product design"
2267,"What do you like about your current job and what aspects would you change?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Current job; behavioral question"
2268,"What do you like most about being a Technical Program Manager?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","TPM role; behavioral question"
2269,"What do you look for when hiring for a team manager role?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Hiring; behavioral question"
2270,"What do you think are Airbnb's biggest risks?",🟡,L11,Risk Mitigation,"Enumerate Risks → Blast Radius → Mitigations → Monitor","Company risks; risk management"
2271,"What do you think are the biggest opportunities or challenges in the acquisition marketing space?",🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate","Marketing opportunities; revenue optimization"
2272,"What do you think the global booking cancellation rate is at Booking.com, and why?",🟡,L3,Cost / ROI,"Cost Drivers → Benefits → Breakeven → Decide","Market estimation; business analysis"
2273,"What does ""belong anywhere"" mean to you?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company values; behavioral question"
2274,"What does grit mean to you?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Personal values; behavioral question"
2275,"What does it mean to excel as a product manager and how can you excel in any team or project?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","PM excellence; behavioral question"
2276,"What does strategy mean to you?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Strategy definition; behavioral question"
2277,"What does success look like to you?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Success definition; behavioral question"
2278,"What does the Chief of Staff role mean to you?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Role understanding; behavioral question"
2279,"What does the Signup endpoint on Facebook do?",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","API endpoint; system design"
2280,"What does your confidence level mean when building a confidence interval?",🔴,N/A,N/A,N/A,"Statistics theory; math question"
2281,"What does your day-to-day look like at your current company?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Day-to-day; behavioral question"
2282,"What elements are included in a project charter?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Project charter; behavioral question"
2283,"What evidence shows Anthropic's sincerity about their mission?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company mission; behavioral question"
2284,"What excites you most about technology?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Technology interest; behavioral question"
2285,"What experience do you have managing global teams?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Global teams; behavioral question"
2286,"What experience do you have that prepares you for this role?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Role preparation; behavioral question"
2287,"What experience do you have with AI projects/automations?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","AI experience; behavioral question"
2288,"What factors do you consider when trying to integrate two different products or platforms?",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","Integration; system design"
2289,"What factors do you evaluate before deciding whether to build, fine-tune, or buy a generative AI model?",🟢,P7,Tradeoff Framing,"Define Options → Winners/Losers → Guardrails → Decide + Communicate","Build vs buy; tradeoff analysis"
2290,"What factors would you consider when planning a strategy for a new feature for contractors and freelancers?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Feature strategy; product design"
2291,"What factors would you investigate to determine why the app is underperforming in a new geography?",🟢,P1,Metric Drop Diagnosis,"Metric → Segment → Hypothesis → Data Check → Action","Geographic underperformance; metric analysis"
2292,"What factors would you look at when deciding whether to launch into a market?",🟢,P8,Experimentation,"Hypothesis → Design → Run → Analyze → Decide","Market launch; experimentation"
2293,"What frameworks do you use for product positioning?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product positioning; product design"
2294,"What Gen AI skills do you think will be critical in the next year?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","AI skills; behavioral question"
2295,"What goals do you have for Facebook Marketplace?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Goal setting; metrics definition"
2296,"What goals would you set as PM for Facebook marketplaces?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Goal setting; metrics definition"
2297,"What goals would you set for DoorDash, and what would be your North Star? How would you prioritize between launching new features to increase orders or simplifying the onboarding funnel to attract ...",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Goal setting; prioritization"
2298,"What goals would you set for the Reels recommendation engine?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Goal setting; metrics definition"
2299,"What Google products would you deprecate or exit?",🟢,P6,Prioritization,"Impact × Confidence × Ease → RICE Score → Decide + Communicate","Product sunset; prioritization"
2300,"What got you interested in technology?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Technology interest; behavioral question"
