question_id,question_text,priority,pattern_id,pattern_name,solving_formula,notes
1122,"How do you learn new technologies?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Learning; behavioral question"
1123,"How do you maintain your own professional development while supporting others?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Professional development; behavioral question"
1124,"How do you make important decisions?",🟢,P7,Tradeoff Framing,"Define Options → Winners/Losers → Guardrails → Decide + Communicate","Decision making; behavioral question"
1125,"How do you manage difficult conversations?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Difficult conversations; behavioral question"
1126,"How do you manage projects under pressure?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Pressure management; behavioral question"
1127,"How do you measure product-market fit?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Product-market fit; metrics"
1128,"How do you measure the success of a product marketing campaign?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Marketing metrics; campaign success"
1129,"How do you measure the success of a project?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Project success; metrics"
1130,"How do you mentor top talent?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Mentoring; behavioral question"
1131,"How do you mitigate risk on high-visibility projects?",🟡,L11,Risk Mitigation,"Enumerate Risks → Blast Radius → Mitigations → Monitor","Risk mitigation; project management"
1132,"How do you motivate your team to perform better?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Team motivation; behavioral question"
1133,"How do you overcome conflict during a project?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Conflict resolution; behavioral question"
1134,"How do you partner with engineering and data science teams?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Cross-functional partnership; stakeholder management"
1135,"How do you plan your team composition?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Team planning; stakeholder management"
1136,"How do you present insights to non-technical stakeholders?",🟢,P10,Executive Communication,"Context → Insight → Recommendation → Next Steps","Insight presentation; communication"
1137,"How do you prioritize and structure roadmaps, deciding what to build and when?",🟢,P6,Prioritization,"Impact × Confidence × Ease → RICE Score → Decide + Communicate","Roadmap prioritization; planning"
1138,"How do you prioritize competing features?",🟢,P6,Prioritization,"Impact × Confidence × Ease → RICE Score → Decide + Communicate","Feature prioritization; decision making"
1139,"How do you prioritize features for a product launch?",🟢,P6,Prioritization,"Impact × Confidence × Ease → RICE Score → Decide + Communicate","Launch prioritization; product management"
1140,"How do you prioritize strategic initiatives when resources are limited?",🟢,P6,Prioritization,"Impact × Confidence × Ease → RICE Score → Decide + Communicate","Strategic prioritization; resource allocation"
1141,"How do you prioritize tasks across the engineering team, product bugs, the product roadmap, and suggestions from leadership?",🟢,P6,Prioritization,"Impact × Confidence × Ease → RICE Score → Decide + Communicate","Task prioritization; multi-stakeholder"
1142,"How do you prioritize tasks?",🟢,P6,Prioritization,"Impact × Confidence × Ease → RICE Score → Decide + Communicate","Task prioritization; general"
1143,"How do you prioritize when everything is urgent?",🟢,P6,Prioritization,"Impact × Confidence × Ease → RICE Score → Decide + Communicate","Urgent prioritization; crisis management"
1144,"How do you resolve conflicting product requirements, and who determines which requirement takes priority?",🟢,P6,Prioritization,"Impact × Confidence × Ease → RICE Score → Decide + Communicate","Requirement conflict; prioritization"
1145,"How do you select input for modeling if there are features highly correlated with each other?",🔴,N/A,N/A,N/A,"ML theory explanation; feature selection"
1146,"How do you select the value of 'k' in the k-means algorithm?",🔴,N/A,N/A,N/A,"ML theory explanation; clustering"
1147,"How do you sell an idea to senior management, and what would be included in the slide content?",🟢,P10,Executive Communication,"Context → Insight → Recommendation → Next Steps","Idea pitching; executive communication"
1148,"How do you set priorities with limited resources?",🟢,P6,Prioritization,"Impact × Confidence × Ease → RICE Score → Decide + Communicate","Resource-constrained prioritization; planning"
1149,"How do you spend your day at work?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Work routine; behavioral question"
1150,"How do you stay current with market trends and competitor activities?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Market intelligence; competitive analysis"
1151,"How do you stay productive when managing multiple high-priority initiatives?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Productivity; behavioral question"
1152,"How do you stay up to date with advancements in machine learning?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Learning; behavioral question"
1153,"How do you stay up-to-date with the latest developments in AI?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Learning; behavioral question"
1154,"How do you test mobile phones?",🟡,L10,Process Optimization,"Map Workflow → Identify Bottlenecks → Optimize → Measure","Testing process; quality assurance"
1155,"How do you test your machine learning models for production?",🔴,N/A,N/A,N/A,"ML theory explanation; model testing"
1156,"How do you think TikTok should monetize?",🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate","Monetization strategy; revenue optimization"
1157,"How do you think your supervisor will rate you from a scale of 1-10?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Self-assessment; behavioral question"
1158,"How do you troubleshoot bugs in your code?",🔴,N/A,N/A,N/A,"Technical debugging; coding question"
1159,"How do you turn analysis into business action?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Analysis to action; business impact"
1160,"How do you use AI?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","AI usage; behavioral question"
1161,"How do you work with sales teams to enable them for a new product?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Sales enablement; stakeholder management"
1162,"How do you write your PRDs?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","PRD writing; process"
1163,"How does a graphics processing unit (GPU) work?",🔴,N/A,N/A,N/A,"Technical explanation; hardware"
1164,"How does an HTTP request work?",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","System explanation; networking"
1165,"How does Capital One Shopping create value for Capital One?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Value creation; business model"
1166,"How does Google Maps compute ETA?",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","System explanation; ETA calculation"
1167,"How does Nvidia employ machine learning?",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","System explanation; ML applications"
1168,"How does OpenTable make money?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Business model; revenue streams"
1169,"How does the automotive category fit into TikTok Shop's overall ecosystem, and what are the key risks in developing this category?",🟢,P7,Tradeoff Framing,"Define Options → Winners/Losers → Guardrails → Decide + Communicate","Category strategy; risk analysis"
1170,"How does the US-China trade war affect Apple?",🟡,L3,Cost / ROI,"Cost Drivers → Benefits → Breakeven → Decide","External impact; business analysis"
1171,"How does Uber Eats track success?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Success tracking; metrics"
1172,"How has this program improved or deteriorated because of your involvement?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Impact assessment; behavioral question"
1173,"How have you built trust with your team and cross-functional stakeholders during significant strategy shifts?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Trust building; behavioral question"
1174,"How have you changed an opinion or direction using data?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Data-driven influence; behavioral question"
1175,"How have you managed risk in a project?",🟡,L11,Risk Mitigation,"Enumerate Risks → Blast Radius → Mitigations → Monitor","Risk management; behavioral question"
1176,"How have you persuaded others to take action?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Persuasion; behavioral question"
1177,"How have you worked on quick iterations with UX designers in the past?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Design collaboration; behavioral question"
1178,"How have you worked with designers to A/B test different iterations?",🟢,P8,Experimentation,"Hypothesis → Design → Run → Analyze → Decide","A/B testing; behavioral question"
1179,"How is gradient descent and model optimization used in linear regression?",🔴,N/A,N/A,N/A,"ML theory explanation; optimization"
1180,"How is object-oriented programming (OOP) different from procedural programming?",🔴,N/A,N/A,N/A,"Programming concept; OOP"
1181,"How long would 100 cars stopped at a traffic light take to all pass the light?",🔴,N/A,N/A,N/A,"Math estimation; brain teaser"
1182,"How long would it take to fill an Olympic swimming pool with water from a garden hose?",🔴,N/A,N/A,N/A,"Math estimation; brain teaser"
1183,"How many 'likes' happen on Facebook each day?",🟡,L2,Scale & Capacity,"Current Load → 10× Projection → Bottlenecks → Mitigation","Volume estimation; capacity planning"
1184,"How many 'likes' happen on Instagram each day?",🟡,L2,Scale & Capacity,"Current Load → 10× Projection → Bottlenecks → Mitigation","Volume estimation; capacity planning"
1185,"How many bikes are needed to launch a bike-sharing service in NYC?",🟡,L2,Scale & Capacity,"Current Load → 10× Projection → Bottlenecks → Mitigation","Capacity estimation; launch planning"
1186,"How many bottles of wine are opened per day?",🔴,N/A,N/A,N/A,"Math estimation; brain teaser"
1187,"How many breaths do we take each day?",🔴,N/A,N/A,N/A,"Math estimation; brain teaser"
1188,"How many calls are received per day?",🟡,L2,Scale & Capacity,"Current Load → 10× Projection → Bottlenecks → Mitigation","Volume estimation; capacity planning"
1189,"How many chickens are there in the world?",🔴,N/A,N/A,N/A,"Math estimation; brain teaser"
1190,"How many deliveries does Uber Eats make per day?",🟡,L2,Scale & Capacity,"Current Load → 10× Projection → Bottlenecks → Mitigation","Volume estimation; capacity planning"
1191,"How many drones would be needed to deliver all FedEx packages in the US?",🟡,L2,Scale & Capacity,"Current Load → 10× Projection → Bottlenecks → Mitigation","Capacity estimation; logistics"
1192,"How many elevators are required in a building with 100 floors?",🟡,L2,Scale & Capacity,"Current Load → 10× Projection → Bottlenecks → Mitigation","Capacity estimation; system design"
1193,"How many grains of rice are in a 10kg bag?",🔴,N/A,N/A,N/A,"Math calculation; brain teaser"
1194,"How many grocery stores are required in a metropolitan city?",🟡,L3,Cost / ROI,"Cost Drivers → Benefits → Breakeven → Decide","Market estimation; capacity planning"
1195,"How many Hershey's chocolate bars were sold in the US last year?",🟡,L3,Cost / ROI,"Cost Drivers → Benefits → Breakeven → Decide","Market estimation; sales volume"
1196,"How many lane divider stripes are there on the German autobahn?",🔴,N/A,N/A,N/A,"Math estimation; brain teaser"
1197,"How many messages does Gmail receive per second?",🟡,L2,Scale & Capacity,"Current Load → 10× Projection → Bottlenecks → Mitigation","Volume estimation; capacity planning"
1198,"How many pairs of shoes do we own in our lifetime?",🔴,N/A,N/A,N/A,"Math estimation; brain teaser"
1199,"How many parking spots are there in San Francisco?",🔴,N/A,N/A,N/A,"Math estimation; brain teaser"
1200,"How many people are flying to and from SFO in a day?",🟡,L2,Scale & Capacity,"Current Load → 10× Projection → Bottlenecks → Mitigation","Volume estimation; capacity planning"
