question_id,question_text,priority,pattern_id,pattern_name,solving_formula,notes
1348,"How would you expand Fiverr into China?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Market expansion; product strategy"
1349,"How would you explain a sudden drop in revenue to leadership?",🟢,P10,Executive Communication,"Context → Insight → Recommendation → Next Steps","Revenue explanation; executive communication"
1350,"How would you explain a technical concept to a non-technical person?",🟢,P10,Executive Communication,"Context → Insight → Recommendation → Next Steps","Technical communication; executive communication"
1351,"How would you explain computer vision to your grandmother?",🟢,P10,Executive Communication,"Context → Insight → Recommendation → Next Steps","Simplification; communication"
1352,"How would you explain cricket to someone who has never encountered the sport?",🟢,P10,Executive Communication,"Context → Insight → Recommendation → Next Steps","Simplification; communication"
1353,"How would you explain machine learning to a five-year-old?",🟢,P10,Executive Communication,"Context → Insight → Recommendation → Next Steps","Simplification; communication"
1354,"How would you explain machine learning to your grandmother?",🟢,P10,Executive Communication,"Context → Insight → Recommendation → Next Steps","Simplification; communication"
1355,"How would you explain the role of a product manager to a 4-year-old child?",🟢,P10,Executive Communication,"Context → Insight → Recommendation → Next Steps","Simplification; communication"
1356,"How would you explain the value of Capital One Shopping to a new business stakeholder at Capital One?",🟢,P10,Executive Communication,"Context → Insight → Recommendation → Next Steps","Value communication; stakeholder management"
1357,"How would you explain web cookies to someone non-technical?",🟢,P10,Executive Communication,"Context → Insight → Recommendation → Next Steps","Technical communication; executive communication"
1358,"How would you explain what an OS is to your grandmother?",🟢,P10,Executive Communication,"Context → Insight → Recommendation → Next Steps","Simplification; communication"
1359,"How would you future-proof the organization against industry disruption?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Strategic planning; product strategy"
1360,"How would you get more drivers to use the red food bag provided by DoorDash over a weekend?",🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate","Driver adoption; growth strategy"
1361,"How would you go about customer satisfaction for Gmail?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Customer satisfaction; metrics"
1362,"How would you go about learning a new technology when starting a new program?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Learning; behavioral question"
1363,"How would you grow Microsoft Copilot by 10x?",🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate","Growth strategy; revenue optimization"
1364,"How would you grow the virtual card number feature?",🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate","Feature growth; revenue optimization"
1365,"How would you grow WeRize's agent network from 5,000 to 50,000?",🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate","Network growth; growth strategy"
1366,"How would you handle a disagreement with an engineer over a product decision, balancing data insights with their technical perspective while preserving collaboration?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Disagreement handling; stakeholder management"
1367,"How would you handle a situation where engineering delays a product launch?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Delay handling; stakeholder management"
1368,"How would you handle a situation where qualitative insights contradict quantitative data?",🟢,P1,Metric Drop Diagnosis,"Metric → Segment → Hypothesis → Data Check → Action","Data contradiction; metric analysis"
1369,"How would you handle a situation where two executives have conflicting priorities?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Priority conflict; stakeholder management"
1370,"How would you handle a task in a nightly job that fails unexpectedly during 10 percent of the runs?",🟡,L5,Observability,"Key Metrics → Alerts → Dashboards → Escalation","Job failure; observability"
1371,"How would you handle an API migration where customers need to do some development work?",🟡,L11,Risk Mitigation,"Enumerate Risks → Blast Radius → Mitigations → Monitor","API migration; risk management"
1372,"How would you handle hallucinations in a generative AI model deployed to users?",🔴,N/A,N/A,N/A,"ML implementation; technical question"
1373,"How would you handle scheduling dependencies between two nightly Jobs to ensure the second Job does not fail if the first Job runs longer than expected?",🟡,L5,Observability,"Key Metrics → Alerts → Dashboards → Escalation","Job scheduling; observability"
1374,"How would you handle slow query performance for a single-user SQL endpoint in Databricks, where all sequentially run queries are affected?",🟡,L5,Observability,"Key Metrics → Alerts → Dashboards → Escalation","Query performance; observability"
1375,"How would you help a CEO scale from 50 to 500 employees?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Scaling; operational excellence"
1376,"How would you help the Instagram team decide whether to launch the Rooms feature after a successful launch on Facebook?",🟢,P7,Tradeoff Framing,"Define Options → Winners/Losers → Guardrails → Decide + Communicate","Feature decision; tradeoff analysis"
1377,"How would you identify and address different types of needs in mobile apps?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","User needs; product design"
1378,"How would you identify inefficiencies in a team's workflow using data?",🟢,P1,Metric Drop Diagnosis,"Metric → Segment → Hypothesis → Data Check → Action","Workflow inefficiency; metric analysis"
1379,"How would you identify market/product fit for connecting mentors with mentees and validate an MVP in this space?",🟢,P8,Experimentation,"Hypothesis → Design → Run → Analyze → Decide","Product-market fit; experimentation"
1380,"How would you implement a child-parent relation for finding the Least Common Ancestor (LCA) without using pointers?",🔴,N/A,N/A,N/A,"Algorithm implementation; coding question"
1381,"How would you implement a GDPR program for Google Services?",🟡,L11,Risk Mitigation,"Enumerate Risks → Blast Radius → Mitigations → Monitor","GDPR compliance; risk management"
1382,"How would you implement birth date capture for Meta?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Feature implementation; product design"
1383,"How would you implement safety features for Roblox's private messaging between players?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Safety features; product design"
1384,"How would you improve a water bottle?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product improvement; product design"
1385,"How would you improve airport layovers?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Experience improvement; product design"
1386,"How would you improve airport passengers' experience to address the pain point of time spent at the airport?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Experience improvement; product design"
1387,"How would you improve Amazon's homepage?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product improvement; product design"
1388,"How would you improve Apple Music?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product improvement; product design"
1389,"How would you improve ChatGPT?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product improvement; product design"
1390,"How would you improve Day One?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product improvement; product design"
1391,"How would you improve engagement for a real estate app like Redfin or Zillow?",🟢,P3,Funnel Analysis,"Define Funnel → Drop-off → Diagnose Friction → Test Fix","Engagement improvement; funnel analysis"
1392,"How would you improve engagement on the Venmo Social Feed?",🟢,P3,Funnel Analysis,"Define Funnel → Drop-off → Diagnose Friction → Test Fix","Engagement improvement; funnel analysis"
1393,"How would you improve Facebook Marketplace?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product improvement; product design"
1394,"How would you improve Facebook's timeline?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product improvement; product design"
1395,"How would you improve fill rate for Flipkart banners?",🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate","Fill rate improvement; revenue optimization"
1396,"How would you improve Gmail?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product improvement; product design"
1397,"How would you improve Google Drive?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product improvement; product design"
1398,"How would you improve Google Maps?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product improvement; product design"
1399,"How would you improve Houseparty?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product improvement; product design"
1400,"How would you improve Houzz?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product improvement; product design"
