question_id,question_text,priority,pattern_id,pattern_name,solving_formula,notes
2552,"Why did Instagram remove the like count on posts?",🟢,P7,Tradeoff Framing,"Define Options → Winners/Losers → Guardrails → Decide + Communicate","Product decision; tradeoff analysis"
2553,"Why did Microsoft buy GitHub?",🟡,L3,Cost / ROI,"Cost Drivers → Benefits → Breakeven → Decide","Acquisition analysis; business analysis"
2554,"Why did Microsoft buy LinkedIn?",🟡,L3,Cost / ROI,"Cost Drivers → Benefits → Breakeven → Decide","Acquisition analysis; business analysis"
2555,"Why did PayPal acquire Honey?",🟡,L3,Cost / ROI,"Cost Drivers → Benefits → Breakeven → Decide","Acquisition analysis; business analysis"
2556,"Why did Salesforce acquire Tableau?",🟡,L3,Cost / ROI,"Cost Drivers → Benefits → Breakeven → Decide","Acquisition analysis; business analysis"
2557,"Why did Stripe launch Stripe Atlas, Stripe Press, and acquire Indie Hackers?",🟡,L3,Cost / ROI,"Cost Drivers → Benefits → Breakeven → Decide","Product strategy; business analysis"
2558,"Why did Twilio acquire SendGrid?",🟡,L3,Cost / ROI,"Cost Drivers → Benefits → Breakeven → Decide","Acquisition analysis; business analysis"
2559,"Why did WeWork fail?",🟡,L3,Cost / ROI,"Cost Drivers → Benefits → Breakeven → Decide","Business failure; business analysis"
2560,"Why did Yelp sell Eat24?",🟡,L3,Cost / ROI,"Cost Drivers → Benefits → Breakeven → Decide","Divestiture; business analysis"
2561,"Why did you become a Software Engineer?",🔴,N/A,N/A,N/A,"Career choice; not relevant for data analyst"
2562,"Why did you become an engineer?",🔴,N/A,N/A,N/A,"Career choice; not relevant for data analyst"
2563,"Why did you choose analytics as a career?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Career choice; behavioral question"
2564,"Why did you choose to attend [College]?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Education choice; behavioral question"
2565,"Why did you leave your last role?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Job transition; behavioral question"
2566,"Why do Netflix users activated by watching series have low retention rates, and what solutions do you propose?",🟢,P3,Funnel Analysis,"Define Funnel → Drop-off → Diagnose Friction → Test Fix","Retention issue; funnel analysis"
2567,"Why do you like ChatGPT? Who are its users, what metrics would you use to track its success, and how would you improve it?",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Product analysis; product design"
2568,"Why do you think Facebook built the dating product? How would you measure its overall impact and set North Star metrics?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Product strategy; metrics definition"
2569,"Why do you think Meta built the bell icon for the mobile app? How would you set goals for it and how measure its success?",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Feature strategy; metrics definition"
2570,"Why do you think Meta invested in Workplace Chat? How would you set goals and measure the success of this product? Additionally, consider a scenario where the number of users sending messages on Wo...",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Product strategy; metrics definition"
2571,"Why do you think we should not hire you?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Self-awareness; behavioral question"
2572,"Why do you think you would be a good fit for Microsoft's mission?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company fit; behavioral question"
2573,"Why do you want to be a PM? What aspects of product management are you most passionate about?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","PM interest; behavioral question"
2574,"Why do you want to be a PM? What experiences have pointed to this being the right role for you?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","PM interest; behavioral question"
2575,"Why do you want to be a Product Manager?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","PM interest; behavioral question"
2576,"Why do you want to be a product manager?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","PM interest; behavioral question"
2577,"Why do you want to join a Graduate Scheme?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Career interest; behavioral question"
2578,"Why do you want to join Amazon?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2579,"Why do you want to join an AI-first company?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2580,"Why do you want to switch jobs now?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Job transition; behavioral question"
2581,"Why do you want to work at Anthropic?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2582,"Why do you want to work at Apple?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2583,"Why do you want to work at Atlassian?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2584,"Why do you want to work at Capital One?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2585,"Why do you want to work at Cursor?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2586,"Why do you want to work at Discord?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2587,"Why do you want to work at DocuSign?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2588,"Why do you want to work at DoorDash?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2589,"Why do you want to work at ElevenLabs?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2590,"Why do you want to work at Facebook?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2591,"Why do you want to work at Google?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2592,"Why do you want to work at Hinge?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2593,"Why do you want to work at LinkedIn?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2594,"Why do you want to work at Meta?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2595,"Why do you want to work at Microsoft?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2596,"Why do you want to work at Netflix?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2597,"Why do you want to work at Nvidia?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2598,"Why do you want to work at Oculus?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2599,"Why do you want to work at OpenAI?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
2600,"Why do you want to work at Perplexity?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Company interest; behavioral question"
