question_id,question_text,priority,pattern_id,pattern_name,solving_formula,notes
2017,"Tell me about a time when you worked with a difficult team member in a research setting.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Difficult team member; behavioral question"
2018,"Tell me about a time when you worked with limited information to drive customer outcomes.",🟢,P7,Tradeoff Framing,"Define Options → Winners/Losers → Guardrails → Decide + Communicate","Limited information; behavioral question"
2019,"Tell me about a time when you worked with someone from a different background.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Diverse collaboration; behavioral question"
2020,"Tell me about a time when your analysis influenced a business decision.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Analysis impact; behavioral question"
2021,"Tell me about a time when your approach was selected and successfully implemented over other alternatives.",🟢,P7,Tradeoff Framing,"Define Options → Winners/Losers → Guardrails → Decide + Communicate","Approach selection; behavioral question"
2022,"Tell me about a time when your financial analysis changed a business decision.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Financial analysis; behavioral question"
2023,"Tell me about a time when your solution was criticized for being something that has been tried before and failed. How did you manage this?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Criticism handling; behavioral question"
2024,"Tell me about a time when your technical judgment influenced a program, leading to a change in project scope or roadmap.",🟢,P6,Prioritization,"Impact × Confidence × Ease → RICE Score → Decide + Communicate","Technical judgment; behavioral question"
2025,"Tell me about a time when your technical knowledge helped the team make a decision.",🟢,P7,Tradeoff Framing,"Define Options → Winners/Losers → Guardrails → Decide + Communicate","Technical decision; behavioral question"
2026,"Tell me about a time when your work received criticism.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Criticism handling; behavioral question"
2027,"Tell me about a time where you ideated and launched a strategy from scratch.",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Strategy launch; behavioral question"
2028,"Tell me about a time where you needed to make a decision with many options and very little time.",🟢,P6,Prioritization,"Impact × Confidence × Ease → RICE Score → Decide + Communicate","Quick decision; behavioral question"
2029,"Tell me about a time you advocated for a team member with less power than you.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Advocacy; behavioral question"
2030,"Tell me about a time you anticipated the needs of a customer.",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Customer anticipation; behavioral question"
2031,"Tell me about a time you brought disagreeing teams together.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Team alignment; behavioral question"
2032,"Tell me about a time you built a dashboard.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Dashboard building; behavioral question"
2033,"Tell me about a time you continuously improved a project.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Continuous improvement; behavioral question"
2034,"Tell me about a time you convinced someone to change their mind.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Persuasion; behavioral question"
2035,"Tell me about a time you couldn't meet your deadline.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Deadline failure; behavioral question"
2036,"Tell me about a time you cut corners to meet a deadline?",🟢,P7,Tradeoff Framing,"Define Options → Winners/Losers → Guardrails → Decide + Communicate","Quality tradeoff; behavioral question"
2037,"Tell me about a time you dealt with a difficult situation or roadblock while designing a product and how you obtained stakeholder buy-in.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Product roadblock; behavioral question"
2038,"Tell me about a time you did not like the team you were working with and wanted to switch.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Team conflict; behavioral question"
2039,"Tell me about a time you disagreed with a product decision.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Product disagreement; behavioral question"
2040,"Tell me about a time you disagreed with someone and how you resolved it.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Disagreement resolution; behavioral question"
2041,"Tell me about a time you discovered a trend by drilling into granular data.",🟢,P1,Metric Drop Diagnosis,"Metric → Segment → Hypothesis → Data Check → Action","Data discovery; behavioral question"
2042,"Tell me about a time you faced a difficult challenge.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Difficult challenge; behavioral question"
2043,"Tell me about a time you faced a moral or ethical dilemma at work.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Ethical dilemma; behavioral question"
2044,"Tell me about a time you failed.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Failure; behavioral question"
2045,"Tell me about a time you failed. What would you have done differently?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Failure reflection; behavioral question"
2046,"Tell me about a time you gave difficult feedback to others.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Difficult feedback; behavioral question"
2047,"Tell me about a time you got a project back on track.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Project recovery; behavioral question"
2048,"Tell me about a time you got constructive feedback. What did you learn from it?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Feedback learning; behavioral question"
2049,"Tell me about a time you had a conflict with someone. How did you resolve it and what did you learn?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Conflict resolution; behavioral question"
2050,"Tell me about a time you had a conflict with your manager.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Manager conflict; behavioral question"
2051,"Tell me about a time you had a moral conflict with work you are assigned to do.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Moral conflict; behavioral question"
2052,"Tell me about a time you had a problem and had to discover the real cause.",🟢,P1,Metric Drop Diagnosis,"Metric → Segment → Hypothesis → Data Check → Action","Root cause; behavioral question"
2053,"Tell me about a time you had an unpopular idea.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Unpopular idea; behavioral question"
2054,"Tell me about a time you had significant disagreement with someone and later realized they were right.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Disagreement learning; behavioral question"
2055,"Tell me about a time you had to build something that conflicted with your personal values.",🟢,P7,Tradeoff Framing,"Define Options → Winners/Losers → Guardrails → Decide + Communicate","Values conflict; behavioral question"
2056,"Tell me about a time you had to convince engineers to implement a particular feature.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Engineering persuasion; behavioral question"
2057,"Tell me about a time you had to deliver difficult feedback to a senior leader.",🟢,P10,Executive Communication,"Context → Insight → Recommendation → Next Steps","Senior feedback; behavioral question"
2058,"Tell me about a time you had to give someone bad news.",🟢,P10,Executive Communication,"Context → Insight → Recommendation → Next Steps","Bad news delivery; behavioral question"
2059,"Tell me about a time you had to influence stakeholders without authority.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Influence without authority; behavioral question"
2060,"Tell me about a time you had to learn something quickly.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Quick learning; behavioral question"
2061,"Tell me about a time you had to make an ethical decision under pressure.",🟢,P7,Tradeoff Framing,"Define Options → Winners/Losers → Guardrails → Decide + Communicate","Ethical decision; behavioral question"
2062,"Tell me about a time you had to pivot your marketing strategy mid-launch.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Strategy pivot; behavioral question"
2063,"Tell me about a time you had to secure stakeholder buy-in despite a conflict of interest.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Buy-in with conflict; behavioral question"
2064,"Tell me about a time you had to work with the engineering team for a failure analysis.",🟡,L5,Observability,"Key Metrics → Alerts → Dashboards → Escalation","Failure analysis; behavioral question"
2065,"Tell me about a time you handled a difficult technical stakeholder.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Technical stakeholder; behavioral question"
2066,"Tell me about a time you helped someone else succeed. Have you ever succeeded because of someone else's help?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Helping others; behavioral question"
2067,"Tell me about a time you hired or worked with people smarter than you.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Team building; behavioral question"
2068,"Tell me about a time you identified and solved a strategic problem.",🟢,P1,Metric Drop Diagnosis,"Metric → Segment → Hypothesis → Data Check → Action","Strategic problem; behavioral question"
2069,"Tell me about a time you improved a broken process or system.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Process improvement; behavioral question"
2070,"Tell me about a time you led a cross-functional team.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Cross-functional leadership; behavioral question"
2071,"Tell me about a time you made a bold and difficult decision.",🟢,P7,Tradeoff Framing,"Define Options → Winners/Losers → Guardrails → Decide + Communicate","Bold decision; behavioral question"
2072,"Tell me about a time you made a mistake.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Mistake; behavioral question"
2073,"Tell me about a time you managed a complex, cross-functional project.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Complex project; behavioral question"
2074,"Tell me about a time you managed a crisis or urgent situation.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Crisis management; behavioral question"
2075,"Tell me about a time you overcame a challenge to achieve a goal.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Challenge overcoming; behavioral question"
2076,"Tell me about a time you overcame adversity.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Adversity; behavioral question"
2077,"Tell me about a time you predicted something.",🟢,P1,Metric Drop Diagnosis,"Metric → Segment → Hypothesis → Data Check → Action","Prediction; behavioral question"
2078,"Tell me about a time you proposed a non-intuitive solution to a problem and how you identified that it required a different way of thinking.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Non-intuitive solution; behavioral question"
2079,"Tell me about a time you provided feedback that was helpful to a peer.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Peer feedback; behavioral question"
2080,"Tell me about a time you pushed back on leadership.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Leadership pushback; behavioral question"
2081,"Tell me about a time you put someone else's interests above your own.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Selflessness; behavioral question"
2082,"Tell me about a time you received difficult news from a peer or a manager.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Difficult news; behavioral question"
2083,"Tell me about a time you stepped in to help a struggling teammate.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Team support; behavioral question"
2084,"Tell me about a time you stood up for someone in the workplace.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Advocacy; behavioral question"
2085,"Tell me about a time you struggled on a project.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Project struggle; behavioral question"
2086,"Tell me about a time you successfully delivered a project without a budget or resources.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Resource constraint; behavioral question"
2087,"Tell me about a time you took a calculated risk when speed was critical.",🟢,P7,Tradeoff Framing,"Define Options → Winners/Losers → Guardrails → Decide + Communicate","Risk taking; behavioral question"
2088,"Tell me about a time you took a strategic risk.",🟢,P7,Tradeoff Framing,"Define Options → Winners/Losers → Guardrails → Decide + Communicate","Strategic risk; behavioral question"
2089,"Tell me about a time you used data to diagnose and solve a problem.",🟢,P1,Metric Drop Diagnosis,"Metric → Segment → Hypothesis → Data Check → Action","Data problem solving; behavioral question"
2090,"Tell me about a time you used data to inform a marketing decision.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Data-driven marketing; behavioral question"
2091,"Tell me about a time you used your analytical skills to solve a complex problem in a creative way.",🟢,P1,Metric Drop Diagnosis,"Metric → Segment → Hypothesis → Data Check → Action","Analytical creativity; behavioral question"
2092,"Tell me about a time you were a good host.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Hosting; behavioral question"
2093,"Tell me about a time you were confident in a solution and later realized it was wrong.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Confidence error; behavioral question"
2094,"Tell me about a time you worked on a complex program, how you handled it, and its outcomes.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Complex program; behavioral question"
2095,"Tell me about a time you worked on a data-intensive project.",🟡,L1,Data Trust,"Source → Freshness → Completeness → Bias → Sanity Checks","Data project; behavioral question"
2096,"Tell me about a time you worked with another team.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Cross-team work; behavioral question"
2097,"Tell me about a tough decision you made during a project.",🟢,P7,Tradeoff Framing,"Define Options → Winners/Losers → Guardrails → Decide + Communicate","Tough decision; behavioral question"
2098,"Tell me about a user need that is not being met by the market. How would you validate a solution for it?",🟢,P8,Experimentation,"Hypothesis → Design → Run → Analyze → Decide","User need validation; product design"
2099,"Tell me about an end-to-end product you worked on.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","End-to-end product; behavioral question"
2100,"Tell me about an idea you came up with and followed through to implementation.",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Idea implementation; behavioral question"
