question_id,question_text,priority,pattern_id,pattern_name,solving_formula,notes
1957,"Tell me about a time when you launched a product.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Product launch; behavioral question"
1958,"Tell me about a time when you led a project from start to finish.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Project leadership; behavioral question"
1959,"Tell me about a time when you led a team to achieve a goal.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Team leadership; behavioral question"
1960,"Tell me about a time when you made a decision based on data and were wrong.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Data decision failure; behavioral question"
1961,"Tell me about a time when you made a decision with limited data.",🟢,P7,Tradeoff Framing,"Define Options → Winners/Losers → Guardrails → Decide + Communicate","Limited data decision; behavioral question"
1962,"Tell me about a time when you made a decision without sufficient customer data.",🟢,P7,Tradeoff Framing,"Define Options → Winners/Losers → Guardrails → Decide + Communicate","Data-poor decision; behavioral question"
1963,"Tell me about a time when you made a mistake and how you handled it.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Mistake handling; behavioral question"
1964,"Tell me about a time when you made a poor decision, and learned from it to make a better decision after.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Decision learning; behavioral question"
1965,"Tell me about a time when you made a prioritization tradeoff.",🟢,P6,Prioritization,"Impact × Confidence × Ease → RICE Score → Decide + Communicate","Prioritization tradeoff; behavioral question"
1966,"Tell me about a time when you made an error in judgment in the last year or two. What did you do and what was the impact?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Judgment error; behavioral question"
1967,"Tell me about a time when you made an important decision without your boss's approval.",🟢,P6,Prioritization,"Impact × Confidence × Ease → RICE Score → Decide + Communicate","Independent decision; behavioral question"
1968,"Tell me about a time when you made short-term sacrifices for long-term gains.",🟢,P7,Tradeoff Framing,"Define Options → Winners/Losers → Guardrails → Decide + Communicate","Time tradeoff; behavioral question"
1969,"Tell me about a time when you managed a project without having the title of a project manager.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Project management; behavioral question"
1970,"Tell me about a time when you managed an end-to-end program.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Program management; behavioral question"
1971,"Tell me about a time when you missed a deadline.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Deadline miss; behavioral question"
1972,"Tell me about a time when you needed to acquire information from someone who was not very responsive. How did you handle it?",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Information gathering; behavioral question"
1973,"Tell me about a time when you needed to balance the needs of the customer with the needs of the business.",🟢,P7,Tradeoff Framing,"Define Options → Winners/Losers → Guardrails → Decide + Communicate","Customer vs business; behavioral question"
1974,"Tell me about a time when you needed to be analytical.",🟢,P1,Metric Drop Diagnosis,"Metric → Segment → Hypothesis → Data Check → Action","Analytical work; behavioral question"
1975,"Tell me about a time when you needed to convince a disagreeing team.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Team persuasion; behavioral question"
1976,"Tell me about a time when you pivoted strategies and stakeholders disagreed.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Strategy pivot; behavioral question"
1977,"Tell me about a time when you proposed an idea that was not agreed on.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Idea rejection; behavioral question"
1978,"Tell me about a time when you pushed back against an unreasonable customer request.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Customer pushback; behavioral question"
1979,"Tell me about a time when you questioned the status quo.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Status quo challenge; behavioral question"
1980,"Tell me about a time when you received negative feedback and how you handled it.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Negative feedback; behavioral question"
1981,"Tell me about a time when you received negative feedback from your manager and how you dealt with it.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Manager feedback; behavioral question"
1982,"Tell me about a time when you redesigned a process and the reasoning behind it.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Process redesign; behavioral question"
1983,"Tell me about a time when you redesigned the interface of clinical trial software for enhanced user simplicity.",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Interface redesign; behavioral question"
1984,"Tell me about a time when you refused to compromise on standards around quality or customer service etc.",🟢,P7,Tradeoff Framing,"Define Options → Winners/Losers → Guardrails → Decide + Communicate","Quality standards; behavioral question"
1985,"Tell me about a time when you resolved a problem that was outside your team's scope.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Scope expansion; behavioral question"
1986,"Tell me about a time when you significantly exceeded expectations on a project or task.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Exceeding expectations; behavioral question"
1987,"Tell me about a time when you solved a complex problem and how you went about it.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Complex problem; behavioral question"
1988,"Tell me about a time when you solved a difficult problem; managed a project not going well; were unhappy with the status quo; faced competing priorities or had disagreements with management; had to...",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Multiple challenges; behavioral question"
1989,"Tell me about a time when you solved a problem innovatively.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Innovative solution; behavioral question"
1990,"Tell me about a time when you stepped up into a leadership role.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Leadership; behavioral question"
1991,"Tell me about a time when you succeeded as a product manager.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","PM success; behavioral question"
1992,"Tell me about a time when you taught yourself a skill.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Self-learning; behavioral question"
1993,"Tell me about a time when you took on a task outside your job description.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Scope expansion; behavioral question"
1994,"Tell me about a time when you took on something significant that was out of your area of responsibility. Why was it important and what was the outcome?",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Responsibility expansion; behavioral question"
1995,"Tell me about a time when you took ownership of a project you weren't originally responsible for.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Ownership; behavioral question"
1996,"Tell me about a time when you underestimated someone you were supposed to work with.",🟢,P11,Stakeholder Alignment,"Understand Incentives → Address Concerns → Build Coalition → Decide","Team underestimation; behavioral question"
1997,"Tell me about a time when you undertook an entrepreneurial endeavor in a personal or professional setting.",🟢,P12,Operational Excellence,"Assess Current State → Identify Risks → Prioritize Fixes → Communicate Plan → Monitor","Entrepreneurship; behavioral question"
1998,"Tell me about a time when you used a specific metric to drive change in your department.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Metric-driven change; behavioral question"
1999,"Tell me about a time when you used customer feedback to drive innovation.",🟢,P4,Product Design,"User Needs → Jobs-to-be-Done → Features → Prioritize → Test","Customer-driven innovation; behavioral question"
2000,"Tell me about a time when you used data to address a problem.",🟢,P1,Metric Drop Diagnosis,"Metric → Segment → Hypothesis → Data Check → Action","Data-driven problem solving; behavioral question"
