question_id,question_text,priority,pattern_id,pattern_name,solving_formula,notes
381,"Design a next-generation elevator.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Product design; elevator"
382,"Design a parking garage for a high-tech shopping center.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Product design; parking system"
383,"Design a parking lot.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Product design; parking"
384,"Design a parking solution for one of your favourite navigation apps.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Product design; parking integration"
385,"Design a payment screen mockup with virtual card numbers.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Feature design; payment UI"
386,"Design a payment system for teenage boys in Italy.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Product design; payment system"
387,"Design a peer-to-peer file distribution system that spreads a 10GB file from a single bandwidth-constrained source to thousands of interconnected hosts, each with limited input/output bandwidth, un...",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","System design; P2P file distribution"
388,"Design a performance tracking app for cyclists.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Product design; fitness tracking"
389,"Design a personalized news ranking system.",🟡,L14,System Design (Conceptual),"Components → Data Flow → Boundaries → Scale Considerations","System design; recommendation system"
390,"Design a personalized user experience for Paytm, a payments and financial services app.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Product design; personalization"
391,"Design a physical product for Airbnb.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Product design; physical product"
392,"Design a plan to migrate an existing authentication system to a new one.",🟡,L4,Constraints,"Legal → Technical → Organizational → Timeline → Prioritize","System migration; authentication"
393,"Design a platform for home-chefs.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Product design; marketplace"
394,"Design a platform for users to enjoy art.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Product design; art platform"
395,"Design a platform that matches people wanting to learn skills with relevant mentors.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Product design; education marketplace"
396,"Design a podcast app for Facebook.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Product design; podcast app"
397,"Design a podcast platform.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Product design; podcast platform"
398,"Design a price alert tracking UI",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Feature design; price alerts"
399,"Design a product at Facebook to improve the layover experience.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Product design; travel experience"
400,"Design a product for air travelers.",🟢,P2,NSM + KPI Ladder,"Define NSM → Input KPIs → Leading Indicators → Guardrails → Dashboard","Product design; travel"
