question_id,question_text,priority,pattern_id,pattern_name,solving_formula,notes
1994,Tell me about a time when you took on something significant that was out of your area of responsibility. Why was it important and what was the outcome?,🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Responsibility expansion; behavioral question
1995,Tell me about a time when you took ownership of a project you weren't originally responsible for.,🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Ownership; behavioral question
1997,Tell me about a time when you undertook an entrepreneurial endeavor in a personal or professional setting.,🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Entrepreneurship; behavioral question
2004,Tell me about a time when you went above and beyond for a customer.,🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Customer service; behavioral question
2005,Tell me about a time when you went above and beyond your job description.,🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Going beyond; behavioral question
2006,Tell me about a time when you were creative.,🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Creativity; behavioral question
2009,Tell me about a time when you were more proactive than others.,🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Proactivity; behavioral question
2011,Tell me about a time when you were unable to launch your product on schedule.,🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Schedule failure; behavioral question
2012,Tell me about a time when you were unhappy in your job.,🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Job dissatisfaction; behavioral question
2013,Tell me about a time when you were working on a project but discovered an opportunity to do something bigger and better. Did you pursue it and what was the outcome?,🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Opportunity discovery; behavioral question
2014,Tell me about a time when you worked on a project with a tight deadline.,🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Tight deadline; behavioral question
2016,Tell me about a time when you worked on something you were passionate about.,🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Passion; behavioral question
2033,Tell me about a time you continuously improved a project.,🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Continuous improvement; behavioral question
2035,Tell me about a time you couldn't meet your deadline.,🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Deadline failure; behavioral question
2042,Tell me about a time you faced a difficult challenge.,🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Difficult challenge; behavioral question
2044,Tell me about a time you failed.,🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Failure; behavioral question
2045,Tell me about a time you failed. What would you have done differently?,🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Failure reflection; behavioral question
2047,Tell me about a time you got a project back on track.,🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Project recovery; behavioral question
2060,Tell me about a time you had to learn something quickly.,🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Quick learning; behavioral question
2062,Tell me about a time you had to pivot your marketing strategy mid-launch.,🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Strategy pivot; behavioral question
2069,Tell me about a time you improved a broken process or system.,🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Process improvement; behavioral question
2072,Tell me about a time you made a mistake.,🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Mistake; behavioral question
2073,"Tell me about a time you managed a complex, cross-functional project.",🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Complex project; behavioral question
2074,Tell me about a time you managed a crisis or urgent situation.,🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Crisis management; behavioral question
2075,Tell me about a time you overcame a challenge to achieve a goal.,🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Challenge overcoming; behavioral question
2076,Tell me about a time you overcame adversity.,🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Adversity; behavioral question
2078,Tell me about a time you proposed a non-intuitive solution to a problem and how you identified that it required a different way of thinking.,🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Non-intuitive solution; behavioral question
2085,Tell me about a time you struggled on a project.,🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Project struggle; behavioral question
2086,Tell me about a time you successfully delivered a project without a budget or resources.,🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Resource constraint; behavioral question
2093,Tell me about a time you were confident in a solution and later realized it was wrong.,🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Confidence error; behavioral question
2094,"Tell me about a time you worked on a complex program, how you handled it, and its outcomes.",🟢,P15A,Situational Behavioral (STAR),Situation → Task → Action → Result (STAR),Complex program; behavioral question
