question_id,question_text,priority,pattern_id,pattern_name,solving_formula,notes,salvageable,simple_explanation,bucket
1189,How many chickens are there in the world?,🔴,N/A,N/A,N/A,Math estimation; brain teaser,NO,N/A - Too complex or not relevant,D
1193,How many grains of rice are in a 10kg bag?,🔴,N/A,N/A,N/A,Math calculation; brain teaser,NO,N/A - Too complex or not relevant,D
1198,How many pairs of shoes do we own in our lifetime?,🔴,N/A,N/A,N/A,Math estimation; brain teaser,NO,N/A - Too complex or not relevant,D
1199,How many parking spots are there in San Francisco?,🔴,N/A,N/A,N/A,Math estimation; brain teaser,NO,N/A - Too complex or not relevant,D
1203,How many ping pong balls can fit in a helicopter?,🔴,N/A,N/A,N/A,Math estimation; brain teaser,NO,N/A - Too complex or not relevant,D
1204,How many ping pong balls fit in a helicopter?,🔴,N/A,N/A,N/A,Math estimation; brain teaser,NO,N/A - Too complex or not relevant,D
1207,How many tennis balls can fit in an airplane?,🔴,N/A,N/A,N/A,Math estimation; brain teaser,NO,N/A - Too complex or not relevant,D
1209,How many weddings does someone attend in their life?,🔴,N/A,N/A,N/A,Math estimation; brain teaser,NO,N/A - Too complex or not relevant,D
1210,How many weddings does the average American attend in their lifetime?,🔴,N/A,N/A,N/A,Math estimation; brain teaser,NO,N/A - Too complex or not relevant,D
1211,How many windows do you estimate exist in Tehran?,🔴,N/A,N/A,N/A,Math estimation; brain teaser,YES,"Break into parts, estimate each, multiply. Show your thinking: assumptions → calculations → answer",D
1216,How much laundry detergent is used globally each year?,🔴,N/A,N/A,N/A,Math estimation; brain teaser,NO,N/A - Too complex or not relevant,D
1217,"How much oil, in barrels per year, does the United States import?",🔴,N/A,N/A,N/A,Math estimation; brain teaser,NO,N/A - Too complex or not relevant,D
1219,How much time does a person spend at a traffic intersection during their lifetime?,🔴,N/A,N/A,N/A,Math estimation; brain teaser,NO,N/A - Too complex or not relevant,D
1576,How would you transport 10 kids to school within a limited timeframe?,🔴,N/A,N/A,N/A,Math/logic puzzle; brain teaser,NO,N/A - Too complex or not relevant,D
1589,"If a + b + c + d = 63, what's the maximum value of a * b + b * c + c * d?",🔴,N/A,N/A,N/A,Math optimization; brain teaser,NO,N/A - Too complex or not relevant,D
1593,"If a vulture's head size were to double, what impact would this have on its survival and adaptation? Use root cause analysis (RCA) to explain.",🔴,N/A,N/A,N/A,Hypothetical biology; brain teaser,NO,N/A - Too complex or not relevant,D
1611,"If you could float on water, like a boat, what would you be and why?",🔴,N/A,N/A,N/A,Creative/abstract question; brain teaser,NO,N/A - Too complex or not relevant,D
1633,"If you were to eliminate one USD bill, which would it be and why?",🔴,N/A,N/A,N/A,Hypothetical policy; brain teaser,NO,N/A - Too complex or not relevant,D
1698,In what cases should you use the median instead of the mean?,🔴,N/A,N/A,N/A,Statistics theory; math question,NO,N/A - Too complex or not relevant,D
1848,Suppose your generative model needs to process very long inputs that exceed typical context limits. How would you approach managing or compressing that information effectively?,🔴,N/A,N/A,N/A,ML implementation; technical question,NO,N/A - Too complex or not relevant,D
2211,What are the differences between single core and multicore processors?,🔴,N/A,N/A,N/A,Hardware theory; technical question,NO,N/A - Too complex or not relevant,D
2341,What is the limit of the ratio of two consecutive Fibonacci numbers as the sequence progresses?,🔴,N/A,N/A,N/A,Math proof; brain teaser,NO,N/A - Too complex or not relevant,D
2700,You roll a dice until the total reaches 100 or more. Which appears more often in the rolls: 1 or 6?,🔴,N/A,N/A,N/A,Brain teaser; probability puzzle,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",D
