question_id,question_text,priority,pattern_id,pattern_name,solving_formula,notes,salvageable,simple_explanation,bucket,short_answer
145,"Can Jump - Given an array of non-negative integers, you're initially at the first index. Each element represents your maximum jump length at that position. Determine if you can reach the last index.",🔴,N/A,N/A,N/A,Algorithm implementation; LeetCode problem,YES,"Greedy: pick best option at each step. Don't look back, just take what's best now",A,
148,Can you implement batch normalization using NumPy?,🔴,N/A,N/A,N/A,Algorithm implementation; ML coding question,NO,N/A - Too complex or not relevant,A,
155,Check if a given binary tree is a complete binary tree.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,Visit nodes in order (left → root → right or root → left → right). Use recursion or stack,A,
156,Check the correct placement of parentheses in a string.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Use a stack - last opened must be first closed. Like stacking plates: last in, first out",A,
163,Climbing Stairs,🔴,N/A,N/A,N/A,Algorithm implementation; LeetCode problem,YES,"Break into smaller problems. Solve each once, remember answers. Build up from small to big",A,
164,Clone a linked list with a random pointer.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Chain of nodes. Each node points to next. Easy to add/remove, but must traverse to find",A,
165,Closest Subarray Sum to Target.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Use sliding window - expand right until condition met, then shrink left. Like a rubber band",A,
166,"Code an image-processing pipeline that reads per-image instruction files and applies ordered transformations (e.g., rotate, invert, crop, convert) to large sets of images of varying sizes across mu...",🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
167,Coin Change,🔴,N/A,N/A,N/A,Algorithm implementation; LeetCode problem,YES,"Break into smaller problems. Solve each once, remember answers. Build up from small to big",A,
169,Compute the binary representation of an integer.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
171,Construct a binary tree given its preorder and inorder traversals.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,Visit nodes in order (left → root → right or root → left → right). Use recursion or stack,A,
172,Convert a matrix to a quad tree.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,Visit nodes in order (left → root → right or root → left → right). Use recursion or stack,A,
173,Convert Biased Coin to Fair Coin,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
174,Count items within compartments between specific indices of an array.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Loop through items, check conditions, collect results. Basic: for each item → if condition → act",A,
175,Count the number of ways to split a string.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Work with text. Compare characters, find patterns, extract parts",A,
176,Course Schedule,🔴,N/A,N/A,N/A,Algorithm implementation; LeetCode problem,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
177,"Create a function that accepts structured data as input, includes column names, and outputs data suited for generating a pivot table.",🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,Break into steps. Identify data structures needed. Write functions for each operation,A,
184,Debug and extend a Python codebase by adding an async exponential retry mechanism with timeouts and backoff so failures are retried until success.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,Tree for strings. Each level = one character. Fast prefix search,A,
199,Degrees of Friendship,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
200,Delete Node in a Binary Search Tree (BST).,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Binary search: cut problem in half each time. Compare middle with target, eliminate half",A,
284,Design a custom policy extension for an LRU Cache.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
288,"Design a data structure that supports insert, delete, search, and retrieve in constant time.",🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,Tree for strings. Each level = one character. Fast prefix search,A,
452,Design a queue using static memory allocation.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"First in, first out. Like a line: first person in line is first served",A,
519,Design a task scheduler in Python.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
566,Design an algorithm to predict the next word or phrase one is typing on a phone.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
623,Design an iterator.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
624,Design an LCU cache.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
635,"Design and implement an in-memory key-value store that supports set, transactional begin, commit, and abort operations.",🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,Use a lookup table - store things by name so you can find them instantly. Like a phone book: name → number,A,
636,Design and implement logic to synchronize audio playback timing with transcript highlighting.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,Break into steps. Identify data structures needed. Write functions for each operation,A,
692,Detect cycle in graph,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Graph = nodes connected by edges. Visit neighbors, mark visited. Use queue (BFS) or stack (DFS)",A,
694,Determine a ship's capacity to ship packages in D days.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
695,Determine if a given binary tree is a binary search tree (BST).,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Binary search: cut problem in half each time. Compare middle with target, eliminate half",A,
696,Determine if a number is a power of two.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
697,Determine if an array of integers from 1 to n contains a duplicate in constant time and space.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Use a hash map to remember what you've seen before. Check each item: have I seen this? If yes, it's a duplicate",A,
699,Determine if two sentences are similar.,🔴,N/A,N/A,N/A,Algorithm implementation; NLP coding,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
700,Determine if two words are sorted in lexicographic order.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Graph = nodes connected by edges. Visit neighbors, mark visited. Use queue (BFS) or stack (DFS)",A,
702,Determine the minimum number of parentheses needed to balance a given string.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Use a stack - last opened must be first closed. Like stacking plates: last in, first out",A,
703,Develop a custom data structure with O(1) time complexity for get() and setall() operations.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
706,"Develop an algorithm for a radio station to select the next song from a database of over one million songs, given that only one input is allowed from the user on the landing page.",🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
733,Duolingo Leaderboards,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
734,Edit distance,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
735,Efficiently find the next greatest element in an array.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Loop through items, check conditions, collect results. Basic: for each item → if condition → act",A,
782,Explain all kinds of OOP concepts in Python.,🔴,N/A,N/A,N/A,Technical explanation; programming concepts,NO,N/A - Too complex or not relevant,A,
787,Explain callback functions.,🔴,N/A,N/A,N/A,Programming concept; technical definition,NO,N/A - Too complex or not relevant,A,
794,Explain how garbage collection works in programming.,🔴,N/A,N/A,N/A,Technical explanation; programming internals,NO,N/A - Too complex or not relevant,A,
800,Explain how to find a target sum in an array.,🔴,N/A,N/A,N/A,Algorithm explanation; coding question,YES,"Use hash map: for each number, check if (target - number) exists. Like: I need 10, I have 7, do I have 3?",A,
813,Explain polymorphism.,🔴,N/A,N/A,N/A,Programming concept; OOP,NO,N/A - Too complex or not relevant,A,
821,Explain the differences between an interface and an abstract class.,🔴,N/A,N/A,N/A,Programming concept; OOP,NO,N/A - Too complex or not relevant,A,
831,Explain the filter function.,🔴,N/A,N/A,N/A,Programming concept; functional programming,NO,N/A - Too complex or not relevant,A,
833,Explain the map function.,🔴,N/A,N/A,N/A,Programming concept; functional programming,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
838,Explain the solution for Leetcode problem 1010: Pairs of Songs With Total Durations Divisible by 60.,🔴,N/A,N/A,N/A,Algorithm explanation; coding question,NO,N/A - Too complex or not relevant,A,
839,Explain the sort function.,🔴,N/A,N/A,N/A,Programming concept; algorithms,YES,"Arrange items in order. Compare pairs, swap if needed. Many ways: quick sort, merge sort",A,
851,Fibonacci Numbers,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
852,Find a triplet in an array with a given sum.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Loop through items, check conditions, collect results. Basic: for each item → if condition → act",A,
856,Find duplicate files in a file system.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
857,Find Largest Numbers,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
858,Find peak element in an array,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Loop through items, check conditions, collect results. Basic: for each item → if condition → act",A,
859,Find points closest to the origin.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Binary search: cut problem in half each time. Compare middle with target, eliminate half",A,
860,Find the closest number in a sorted array.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Binary search: cut problem in half each time. Compare middle with target, eliminate half",A,
861,Find the closest palindrome of a given number.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Use two pointers - one from left, one from right. Compare and move them toward each other",A,
862,Find the common ancestors in a tree.,🔴,N/A,N/A,N/A,Algorithm implementation; tree traversal,YES,Visit nodes in order (left → root → right or root → left → right). Use recursion or stack,A,
863,Find the container with the maximum volume of water.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Greedy: pick best option at each step. Don't look back, just take what's best now",A,
864,Find the distance between two points in 3D space.,🔴,N/A,N/A,N/A,Algorithm implementation; math calculation,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
865,Find the dot product of two sparse vectors.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
866,Find the Duplicates,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
867,"Find the element at a given position in a sorted version of an unsorted array. Example: Input: {5,1,7,19,0,16}, k=3 Output: 5 (Explanation: Sorted array is {0,1,5,7,16,19}, and the 3rd positioned e...",🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Binary search: cut problem in half each time. Compare middle with target, eliminate half",A,
868,Find the equilibrium index in an array where sum of elements to the left is equal to sum of elements to the right.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Use two pointers - one from left, one from right. Compare and move them toward each other",A,
869,Find the first common ancestor of two nodes in a binary tree.,🔴,N/A,N/A,N/A,Algorithm implementation; tree traversal,YES,Visit nodes in order (left → root → right or root → left → right). Use recursion or stack,A,
870,Find the first missing positive number in an array.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Loop through items, check conditions, collect results. Basic: for each item → if condition → act",A,
871,Find the largest perimeter of an island given a two-dimensional array of 1's and 0's representing land and water.,🔴,N/A,N/A,N/A,Algorithm implementation; graph problem,YES,"Graph = nodes connected by edges. Visit neighbors, mark visited. Use queue (BFS) or stack (DFS)",A,
872,Find the length of the shortest word ladder.,🔴,N/A,N/A,N/A,Algorithm implementation; graph problem,YES,"Use sliding window - expand right until condition met, then shrink left. Like a rubber band",A,
873,Find the longest common prefix given two integer arrays.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Use sliding window - expand right until condition met, then shrink left. Like a rubber band",A,
874,Find the longest palindromic subsequence using dynamic programming.,🔴,N/A,N/A,N/A,Algorithm implementation; dynamic programming,YES,"Use sliding window - expand right until condition met, then shrink left. Like a rubber band",A,
875,Find the longest substring without repeating characters.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Use sliding window - expand right until condition met, then shrink left. Like a rubber band",A,
876,Find the lowest common ancestor (LCA) of two nodes in a binary tree.,🔴,N/A,N/A,N/A,Algorithm implementation; tree traversal,YES,Visit nodes in order (left → root → right or root → left → right). Use recursion or stack,A,
877,"Find the maximum possible stability of any subset of servers. Return the result modulo 10^9+7. E.g. Consider set of servers where reliability = [1, 2, 2], availability = [1, 1, 3].",🔴,N/A,N/A,N/A,Algorithm implementation; optimization problem,YES,"Greedy: pick best option at each step. Don't look back, just take what's best now",A,
878,Find the maximum product subarray in a given array.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Use sliding window - expand right until condition met, then shrink left. Like a rubber band",A,
879,Find the maximum subarray product,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Use sliding window - expand right until condition met, then shrink left. Like a rubber band",A,
880,Find the maximum subarray sum.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Use sliding window - expand right until condition met, then shrink left. Like a rubber band",A,
881,Find the median of two sorted arrays.,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Binary search: cut problem in half each time. Compare middle with target, eliminate half",A,
882,Find the minimum and maximum elements in an array using minimum comparisons.,🔴,N/A,N/A,N/A,Algorithm implementation; optimization,YES,"Greedy: pick best option at each step. Don't look back, just take what's best now",A,
883,Find the minimum characters to insert to make a string a palindrome.,🔴,N/A,N/A,N/A,Algorithm implementation; string manipulation,YES,"Use two pointers - one from left, one from right. Compare and move them toward each other",A,
884,Find the minimum window substring.,🔴,N/A,N/A,N/A,Algorithm implementation; sliding window,YES,"Use sliding window - expand right until condition met, then shrink left. Like a rubber band",A,
885,Find the number of rotations in a circularly sorted array.,🔴,N/A,N/A,N/A,Algorithm implementation; binary search,YES,"Binary search: cut problem in half each time. Compare middle with target, eliminate half",A,
887,Find the palindromes.,🔴,N/A,N/A,N/A,Algorithm implementation; string manipulation,YES,"Use two pointers - one from left, one from right. Compare and move them toward each other",A,
888,Find the shortest distance between two points.,🔴,N/A,N/A,N/A,Algorithm implementation; math calculation,YES,"Use sliding window - expand right until condition met, then shrink left. Like a rubber band",A,
889,Find the shortest path in a graph.,🔴,N/A,N/A,N/A,Algorithm implementation; graph algorithm,YES,"Use sliding window - expand right until condition met, then shrink left. Like a rubber band",A,
890,Find the shortest subsequence of a cyclic string S that contains all characters of a pattern k.,🔴,N/A,N/A,N/A,Algorithm implementation; string matching,YES,"Use sliding window - expand right until condition met, then shrink left. Like a rubber band",A,
891,"Find the sum of all elements in a binary tree that fall within the range [low, high], where 'low' and 'high' are integers.",🔴,N/A,N/A,N/A,Algorithm implementation; tree traversal,YES,Visit nodes in order (left → root → right or root → left → right). Use recursion or stack,A,
892,Find the total number of unique paths in a maze from the source to the destination.,🔴,N/A,N/A,N/A,Algorithm implementation; dynamic programming,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
893,"For a dataset with a million data points, would you use a DNN or KNN? Why?",🔴,N/A,N/A,N/A,ML theory explanation; algorithm selection,NO,N/A - Too complex or not relevant,A,
898,Generate Parentheses,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Use a stack - last opened must be first closed. Like stacking plates: last in, first out",A,
906,"Given 2 strings, return the longest common substring.",🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Use sliding window - expand right until condition met, then shrink left. Like a rubber band",A,
907,"Given a biased coin function, write another function to make it return heads or tails with equal probability.",🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,Probability = favorable outcomes / total outcomes. Calculate chance of something happening,A,
908,"Given a binary array where an operation cycles a row's elements to the left or right, return the minimum number of operations needed to create a column of 1s. If not possible, return 0.",🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Use two pointers - one from left, one from right. Compare and move them toward each other",A,
909,"Given a binary matrix with every row sorted, find the index of the row containing the most number of 1s.",🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Arrange items in order. Compare pairs, swap if needed. Many ways: quick sort, merge sort",A,
910,"Given a binary tree, check if each node is the average of all descendants",🔴,N/A,N/A,N/A,Algorithm implementation; tree traversal,YES,Visit nodes in order (left → root → right or root → left → right). Use recursion or stack,A,
912,"Given a castle with rooms named after flowers where each room has an instruction to the next room, write an algorithm to find the rooms containing treasure.",🔴,N/A,N/A,N/A,Algorithm implementation; graph traversal,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
913,"Given a Directed Acyclic Graph (DAG), write a function to return the length of the longest path.",🔴,N/A,N/A,N/A,Algorithm implementation; graph algorithm,YES,"Use sliding window - expand right until condition met, then shrink left. Like a rubber band",A,
914,"Given a factory represented as a 2D grid with some cells blocked and some containing robots, determine if the robots can collectively reach all unblocked cells.",🔴,N/A,N/A,N/A,Algorithm implementation; graph problem,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
916,"Given a fully or partially attempted 9x9 Sudoku board, determine if it is a valid solution.",🔴,N/A,N/A,N/A,Algorithm implementation; constraint satisfaction,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
917,"Given a graph with N nodes and M edges, identify its network topology. Return 1 for Bus (linear chain), 2 for Star (one central node), 3 for Ring (circular), or -1 if none match.",🔴,N/A,N/A,N/A,Algorithm implementation; graph analysis,YES,"Graph = nodes connected by edges. Visit neighbors, mark visited. Use queue (BFS) or stack (DFS)",A,
918,"Given a head node of a linked list, delete k-th node from the end of the list.",🔴,N/A,N/A,N/A,Algorithm implementation; linked list,YES,"Chain of nodes. Each node points to next. Easy to add/remove, but must traverse to find",A,
919,"Given a hierarchical file system with inherited and overridden permissions, write a function to determine whether a user has access to a file at a specific time.",🔴,N/A,N/A,N/A,Algorithm implementation; access control,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
920,"Given a large n-ary tree where the root node can pass information to one child per iteration, and in subsequent iterations, nodes can pass information to one child while the root continues with oth...",🔴,N/A,N/A,N/A,Algorithm implementation; tree traversal,YES,Visit nodes in order (left → root → right or root → left → right). Use recursion or stack,A,
922,"Given a large, partially implemented LLM/agentic codebase, identify the intended behavior and implement a missing function by reading and reasoning through the existing code, without explicit test ...",🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,Break into steps. Identify data structures needed. Write functions for each operation,A,
923,"Given a list of car rental requests with start and end times, assign cars to rentals such that the total number of cars used is minimized.",🔴,N/A,N/A,N/A,Algorithm implementation; interval scheduling,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
924,"Given a list of conversion items between symbols, write an algorithm to return the conversion ratio for each pair of symbols.",🔴,N/A,N/A,N/A,Algorithm implementation; graph problem,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
925,"Given a list of integers, return 1 if the integer is a power of 2 and 0 if it is not.",🔴,N/A,N/A,N/A,Algorithm implementation; bit manipulation,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
926,"Given a list of items with different sizes, write an algorithm to pack these items into the minimum number of batches without exceeding the capacity of each batch.",🔴,N/A,N/A,N/A,Algorithm implementation; bin packing,YES,"Greedy: pick best option at each step. Don't look back, just take what's best now",A,
927,"Given a list of lexicographically sorted strings in an unknown language, derive the correct order of letters in that language's alphabet.",🔴,N/A,N/A,N/A,Algorithm implementation; topological sort,YES,"Graph = nodes connected by edges. Visit neighbors, mark visited. Use queue (BFS) or stack (DFS)",A,
928,"Given a list of Nodes, each with a unique string id and a list of subnodes it depends on, find the maximum depth of the dependencies.",🔴,N/A,N/A,N/A,Algorithm implementation; tree/graph depth,YES,"Greedy: pick best option at each step. Don't look back, just take what's best now",A,
929,"Given a list of numbers, find the median without sorting the entire list. Hint: Use quick sort algorithm.",🔴,N/A,N/A,N/A,Algorithm implementation; selection algorithm,YES,"Arrange items in order. Compare pairs, swap if needed. Many ways: quick sort, merge sort",A,
930,"Given a list of sentences, find the top n most frequent words.",🔴,N/A,N/A,N/A,Algorithm implementation; frequency counting,YES,Count how many times each thing appears. Use hash map: thing → count++. Then find the biggest counts,A,
931,"Given a list of strings, find all strings that encode to the same value using a Caesar Cipher. (A Caesar Cipher rotates characters, e.g. in CC3: a->d, b->e, ..., z->c)",🔴,N/A,N/A,N/A,Algorithm implementation; string manipulation,YES,"Work with text. Compare characters, find patterns, extract parts",A,
932,"Given a list of transactions between friends, return the minimum number of transactions required to settle the debts. For e.g. Alice gave $5 to Bob and Bob gave $5 to Bill. Answer will be 1.",🔴,N/A,N/A,N/A,Algorithm implementation; graph optimization,YES,"Greedy: pick best option at each step. Don't look back, just take what's best now",A,
933,"Given a list of words, find the number of prefix pairs, i.e. pairs i, j where words[i] == words[j] or words[i].startswith(words[j]) or words[j].startswith(words[i]).",🔴,N/A,N/A,N/A,Algorithm implementation; string matching,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
935,"Given a matrix of m x n elements (m rows, n columns), return all elements of the matrix in clockwise spiral order.",🔴,N/A,N/A,N/A,Algorithm implementation; matrix traversal,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
936,"Given a matrix with a rat, bread, cat, and obstacles, find a path from the rat to the bread that maximizes the minimum distance from cat.",🔴,N/A,N/A,N/A,Algorithm implementation; pathfinding,YES,Visit nodes in order (left → root → right or root → left → right). Use recursion or stack,A,
937,"Given a nested merchandise catalog dictionary, extract attributes for a specific item and traverse related items recursively to build the full relationship tree.",🔴,N/A,N/A,N/A,Algorithm implementation; tree traversal,YES,Use a lookup table - store things by name so you can find them instantly. Like a phone book: name → number,A,
938,"Given a sequence of credit issuance and usage events, where credits may expire or have usage constraints, write a function to translate the list into the user's remaining credit pool and total avai...",🔴,N/A,N/A,N/A,Algorithm implementation; state machine,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)",A,
939,"Given a sorted array of integers (which may include negatives), return the squares of the numbers in sorted order. As a follow-up, find the k-th smallest squared value.",🔴,N/A,N/A,N/A,Algorithm implementation; array manipulation,YES,"Binary search: cut problem in half each time. Compare middle with target, eliminate half",A,
940,"Given a string of parentheses types and an array of their efficiency ratings, write a function to find the most efficient valid parentheses sequence that can be formed. Return its total efficiency ...",🔴,N/A,N/A,N/A,Algorithm implementation; dynamic programming,YES,"Use a stack - last opened must be first closed. Like stacking plates: last in, first out",A,
941,"Given a string S, determine if it can be converted into a palindrome by making at most one swap of two characters.",🔴,N/A,N/A,N/A,Algorithm implementation; string manipulation,YES,"Use two pointers - one from left, one from right. Compare and move them toward each other",A,
943,"Given a string with parentheses, write a function that removes the minimum number of characters to balance the parentheses.",🔴,N/A,N/A,N/A,Algorithm implementation; string manipulation,YES,"Use a stack - last opened must be first closed. Like stacking plates: last in, first out",A,
944,"Given a string, return the number of palindromic substrings in it.",🔴,N/A,N/A,N/A,Algorithm implementation; string manipulation,YES,"Use sliding window - expand right until condition met, then shrink left. Like a rubber band",A,
945,"Given a string, return the number of vowel substrings ('a', 'e', 'i', 'o', 'u') that include all five vowels.",🔴,N/A,N/A,N/A,Algorithm implementation; string matching,YES,"Use sliding window - expand right until condition met, then shrink left. Like a rubber band",A,
946,"Given an array 'nums' with n distinct numbers in the range [0, n], return the only number in the range that is missing from the array.",🔴,N/A,N/A,N/A,Algorithm implementation; array manipulation,YES,"Loop through items, check conditions, collect results. Basic: for each item → if condition → act",A,
947,"Given an array of children's ratings, assign at least one candy to each child so that higher-rated children get more than their neighbors, and return the minimum total candies needed.",🔴,N/A,N/A,N/A,Algorithm implementation; greedy algorithm,YES,"Greedy: pick best option at each step. Don't look back, just take what's best now",A,
948,"Given an array of integers and a number N, find the length of the longest contiguous subarray such that the difference between any two elements in the subarray is less than N.",🔴,N/A,N/A,N/A,Algorithm implementation; sliding window,YES,"Use sliding window - expand right until condition met, then shrink left. Like a rubber band",A,
949,"Given an array of integers and an integer k, find the kth largest element in the array.",🔴,N/A,N/A,N/A,Algorithm implementation; selection algorithm,YES,"Loop through items, check conditions, collect results. Basic: for each item → if condition → act",A,
