question_id,question_text,priority,pattern_id,pattern_name,solving_formula,notes
1363,How would you grow Microsoft Copilot by 10x?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Growth strategy; revenue optimization
1364,How would you grow the virtual card number feature?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Feature growth; revenue optimization
1365,"How would you grow WeRize's agent network from 5,000 to 50,000?",🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Network growth; growth strategy
1395,How would you improve fill rate for Flipkart banners?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Fill rate improvement; revenue optimization
1419,How would you improve supply on Zomato?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Supply optimization; revenue optimization
1440,How would you improve the usage of Revolut's cross-border payment feature?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Feature usage; revenue optimization
1453,How would you incentivize more driver presence?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Driver incentives; revenue optimization
1454,"How would you increase adoption of Office for web, considering its limitations compared to the desktop version?",🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Adoption strategy; growth strategy
1455,How would you increase Amazon Prime's revenue by 20%?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Revenue growth; revenue optimization
1458,How would you increase per user spending by 25% on an e-commerce website?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Spending increase; revenue optimization
1459,How would you increase revenue and market share for Skype?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Revenue growth; revenue optimization
1460,"How would you increase revenue for a UPI product (Unified Payments Interface), an Indian instant payment system?",🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Revenue growth; revenue optimization
1461,How would you increase sales of Google's wireless headset?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Sales growth; revenue optimization
1462,How would you increase Spotify Premium subscribers?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Subscriber growth; revenue optimization
1463,How would you increase the Average Order Value (AOV) for Swiggy?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",AOV increase; revenue optimization
1464,How would you increase the average order value of a food delivery platform?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",AOV increase; revenue optimization
1482,How would you leverage discovery features like search to acquire users for TikTok Shop?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",User acquisition; growth strategy
1486,How would you market Github's Copilot inline citation feature?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Marketing strategy; growth strategy
1519,How would you monetize Google Assistant?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Monetization strategy; revenue optimization
1520,How would you monetize the Quitsure app?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Monetization strategy; revenue optimization
1532,How would you price Amazon Prime?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Pricing strategy; revenue optimization
1533,How would you price buying a season of a show on YouTube?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Pricing strategy; revenue optimization
1534,How would you price the Amazon Kindle at launch?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Pricing strategy; revenue optimization
1535,How would you price YouTube Premium?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Pricing strategy; revenue optimization
1577,How would you triple the revenue of Craigslist over the next 5 years?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Revenue growth; revenue optimization
1578,How would you triple the revenue of Google Photos?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Revenue growth; revenue optimization
1604,"If rider price changed, what should a ride-sharing app use and/or analyze to maximize revenue?",🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Price optimization; revenue optimization
1636,Imagine a teleportation machine that can teleport humans for 100 meters. How would you monetize it? What are the use cases?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Monetization strategy; revenue optimization
1751,"Name your top three favorite products, select one, and outline a plan to scale it by tenfold.",🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Scaling strategy; revenue optimization
1753,"On your first day as a Google PM, how would you increase Google Home sales by 10X?",🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Sales growth; revenue optimization
1783,Recommend a growth strategy for Capital One shopping.,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Growth strategy; revenue optimization
1827,Should Microsoft change its pricing models?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Pricing strategy; revenue optimization
1843,Square recently launched a product that helps sellers train their staff. What is your strategy for increasing the revenue of this product by 5x in the next year?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Revenue growth; revenue optimization
2192,What advice would you give to a new restaurant looking to increase revenue?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Revenue advice; revenue optimization
2271,What do you think are the biggest opportunities or challenges in the acquisition marketing space?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Marketing opportunities; revenue optimization
2345,What is the most important part of the flywheel and what happens if the supply of one increases?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Flywheel analysis; revenue optimization
2359,What is your approach to content marketing for product launches?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Content marketing; revenue optimization
2366,What is your favorite health app and how would you grow it?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",App growth; revenue optimization
2381,What is your process for creating sales collateral?,🟢,P9,Revenue Optimization,"Levers (Price, Volume, Mix) → Test → Measure → Iterate",Sales collateral; revenue optimization
2656,You are a PM at Amazon deciding on entering the smartphone market. How would you proceed to make a decision before the senior management meeting?,🟢,P9,Decision Under Uncertainty,Clarify Assumptions → Identify Risks → Validation Plan → Decide,Market entry; decision making
