question_id,question_text,priority,pattern_id,pattern_name,solving_formula,notes
162,Click-through rate on Netflix is down by 10%. What would you do?,🟢,P1,Metric Drop Diagnosis,Clarify Metric → Segment → Hypothesize → Data Check → Action,Metric drop; CTR decline
168,Coinbase's net income is 10% less than it was last month. What would you do?,🟢,P1,Metric Drop Diagnosis,Clarify Metric → Segment → Hypothesize → Data Check → Action,Revenue drop; financial analysis
170,"Considering that 60% of visitors view the store's return policy page on Shopify-powered sites, how would you assist merchants to be more successful as a PM at Shopify?",🟢,P1,Metric Drop Diagnosis,Clarify Metric → Segment → Hypothesize → Data Check → Action,Merchant success; return policy optimization
201,"Delivery times vary significantly by city. How would you identify if it's a partner, process, or market issue?",🟢,P1,Metric Drop Diagnosis,Clarify Metric → Segment → Hypothesize → Data Check → Action,Delivery time variance; root cause analysis
228,Describe a time you used data to improve an internal process.,🟢,P1,Metric Drop Diagnosis,Clarify Metric → Segment → Hypothesize → Data Check → Action,Data-driven improvement; behavioral question
234,Describe how you would 10X your favorite product.,🟢,P1,Metric Drop Diagnosis,Clarify Metric → Segment → Hypothesize → Data Check → Action,Product growth; 10x strategy
235,Describe how you've used data to identify underperforming business units.,🟢,P1,Metric Drop Diagnosis,Clarify Metric → Segment → Hypothesize → Data Check → Action,Business unit analysis; data-driven insights
459,Design a referral system for Netflix to drive its user growth.,🟢,P1,Metric Drop Diagnosis,Clarify Metric → Segment → Hypothesize → Data Check → Action,Growth strategy; referral system
468,"Design a returns solution for Shopify, considering that most users look for return policies.",🟢,P1,Metric Drop Diagnosis,Clarify Metric → Segment → Hypothesize → Data Check → Action,Returns optimization; merchant success
627,Design an MVP for Booking's homepage to improve customer lifetime value.,🟢,P1,Metric Drop Diagnosis,Clarify Metric → Segment → Hypothesize → Data Check → Action,MVP design; LTV improvement
638,Design better support for friendly returns processes to enhance merchant success.,🟢,P1,Metric Drop Diagnosis,Clarify Metric → Segment → Hypothesize → Data Check → Action,Returns optimization; merchant success
707,Diagnose 23andMe's 33% drop in conversion.,🟢,P1,Metric Drop Diagnosis,Clarify Metric → Segment → Hypothesize → Data Check → Action,Conversion drop; metric diagnosis
708,Diagnose a 15% drop in video engagement on YouTube.,🟢,P1,Metric Drop Diagnosis,Clarify Metric → Segment → Hypothesize → Data Check → Action,Engagement drop; metric diagnosis
709,Diagnose a 20% drop in Facebook Groups usage.,🟢,P1,Metric Drop Diagnosis,Clarify Metric → Segment → Hypothesize → Data Check → Action,Usage drop; metric diagnosis
710,Diagnose a 25% decrease in conversions on Opencare.,🟢,P1,Metric Drop Diagnosis,Clarify Metric → Segment → Hypothesize → Data Check → Action,Conversion drop; metric diagnosis
711,Diagnose a 25% decrease in free sign ups on Notion.,🟢,P1,Metric Drop Diagnosis,Clarify Metric → Segment → Hypothesize → Data Check → Action,Sign-up drop; metric diagnosis
712,Diagnose a 25% decrease in song listens on Spotify.,🟢,P1,Metric Drop Diagnosis,Clarify Metric → Segment → Hypothesize → Data Check → Action,Engagement drop; metric diagnosis
713,Diagnose a 25% drop in conversion on Wealthsimple's landing page.,🟢,P1,Metric Drop Diagnosis,Clarify Metric → Segment → Hypothesize → Data Check → Action,Conversion drop; metric diagnosis
714,Diagnose a 35% decrease in email open rates on SendGrid.,🟢,P1,Metric Drop Diagnosis,Clarify Metric → Segment → Hypothesize → Data Check → Action,Email open rate drop; metric diagnosis
716,Diagnose a 35% drop in usage on Invision.,🟢,P1,Metric Drop Diagnosis,Clarify Metric → Segment → Hypothesize → Data Check → Action,Usage drop; metric diagnosis
718,Diagnose a 45% drop in ride orders on Lyft.,🟢,P1,Metric Drop Diagnosis,Clarify Metric → Segment → Hypothesize → Data Check → Action,Ride orders drop; metric diagnosis
778,Events created are down 100% on Facebook - why?,🟢,P1,Metric Drop Diagnosis,Clarify Metric → Segment → Hypothesize → Data Check → Action,Metric drop; complete drop-off
994,Google searches are down 35%. What happened?,🟢,P1,Metric Drop Diagnosis,Clarify Metric → Segment → Hypothesize → Data Check → Action,Metric drop; incident response
1014,Help a premium airline with declining bookings in the business category.,🟢,P1,Metric Drop Diagnosis,Clarify Metric → Segment → Hypothesize → Data Check → Action,Booking decline; metric diagnosis
1019,High Volume Low Success.,🟢,P1,Metric Drop Diagnosis,Clarify Metric → Segment → Hypothesize → Data Check → Action,Metric pattern; volume vs success
1027,How can you improve Facebook's DAU?,🟢,P1,Metric Drop Diagnosis,Clarify Metric → Segment → Hypothesize → Data Check → Action,DAU improvement; metric diagnosis
1242,How would you analyze why user engagement is declining?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Engagement decline; metric analysis
1288,How would you debug a decline in sales and decide whether to build a new feature or not?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Sales decline; metric analysis
1343,How would you evaluate the impact of fake news on Facebook users?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Impact evaluation; metric analysis
1368,How would you handle a situation where qualitative insights contradict quantitative data?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Data contradiction; metric analysis
1378,How would you identify inefficiencies in a team's workflow using data?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Workflow inefficiency; metric analysis
1472,How would you investigate a week-over-week 10% drop in successful deliveries?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Delivery drop; metric analysis
1473,How would you investigate the 10% of inactive Netflix users?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,User inactivity; metric analysis
1549,How would you reduce attrition in a team/organization?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Attrition reduction; metric analysis
1550,How would you reduce cancellations on Uber?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Cancellation reduction; metric analysis
1551,How would you reduce the number of customer support tickets from users on our rideshare app?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Support ticket reduction; metric analysis
1582,How would you use data to help Snap engineering improve phone camera speed?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Performance improvement; metric analysis
1591,"If a competitor introduces a new feature, excluding user feedback and engagement metrics, what other data sources would you analyze to decide on developing a similar feature?",🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Competitive analysis; metric analysis
1595,"If customer support tickets are increasing, how would you investigate and solve this issue?",🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Support ticket increase; metric analysis
1627,"If you noticed a 10% decrease in an app's conversion rate, what steps would you take to investigate and resolve the issue?",🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Conversion drop; metric analysis
1644,Imagine you're a data scientist at Meta. There's been a sudden 10% drop in Facebook's daily post views. How would you investigate?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Post views drop; metric analysis
1700,Instagram sees a 5% decrease in Daily Active Users (DAU) over a week. How do you determine the root cause?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,DAU drop; metric analysis
1701,"Installs are down 35% on DoorDash's iOS app, what do you do?",🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Install drop; metric analysis
1702,"Installs on LinkedIn's iOS app are down, what do you do?",🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Install drop; metric analysis
1709,It's your first day as a Google PM. Users are complaining that the internet is slow. What will you do?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Performance issue; metric analysis
1711,Let's say a marketing campaign underperformed—what would you do?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Campaign underperformance; metric analysis
1728,Management wants to increase the development team's productivity by 25%. How would you approach this problem?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Productivity improvement; metric analysis
1742,Meta's new app shows 25% drop-off at sign-up. How do you analyze this?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Sign-up drop-off; metric analysis
1743,"Metrics moved in different directions, how do you interpret the results and decide next steps?",🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Mixed metrics; metric analysis
1752,"On DoorDash, there are missing item and wrong item issues for deliveries. How would you analyze each of them?",🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Delivery issues; metric analysis
1754,One of your clients has experienced a 20% decline in profits. What would you do?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Profit decline; metric analysis
1759,Overstretched Employees,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Employee metrics; metric analysis
1841,Spotify installs increased 25%. What happened?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Install increase; metric analysis
1864,Tell me about a non-obvious insight that you had that drove business impact.,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Insight; behavioral question
1879,Tell me about a situation that required you to dig deep to find the root cause.,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Root cause; behavioral question
1911,"Tell me about a time when you discovered an area of opportunity that hadn't been fully explored. How did you identify it, what actions did you take, and what was the outcome?",🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Opportunity discovery; behavioral question
1926,Tell me about a time when you had to ask more questions or dig deeper to get to the bottom of something.,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Deep investigation; behavioral question
1974,Tell me about a time when you needed to be analytical.,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Analytical work; behavioral question
2000,Tell me about a time when you used data to address a problem.,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Data-driven problem solving; behavioral question
2010,Tell me about a time when you were surprised during your work as a data product manager.,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Surprise; behavioral question
2041,Tell me about a time you discovered a trend by drilling into granular data.,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Data discovery; behavioral question
2052,Tell me about a time you had a problem and had to discover the real cause.,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Root cause; behavioral question
2068,Tell me about a time you identified and solved a strategic problem.,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Strategic problem; behavioral question
2077,Tell me about a time you predicted something.,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Prediction; behavioral question
2089,Tell me about a time you used data to diagnose and solve a problem.,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Data problem solving; behavioral question
2091,Tell me about a time you used your analytical skills to solve a complex problem in a creative way.,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Analytical creativity; behavioral question
2113,Tell me about your analytical skills.,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Analytical skills; behavioral question
2154,The company observes that drivers spend significantly less active time on grocery store orders compared to convenience store orders. What next steps would you take?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Time difference; metric analysis
2155,The conversion ratio on OpenTable dipped by 10% in one day. What could be the cause?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Conversion drop; metric analysis
2158,"The same-store sales are declining for one of your local supermarket chains. As a PM, how will you build products and features to serve the need of users?",🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Sales decline; product strategy
2159,The usage of Meta AI within Instagram DMs is up while the usage of Meta AI within the Search Bar of IG Discover page is down. How would you investigate?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Usage divergence; metric analysis
2160,There's a YoY slowdown in transactions. How would you structure your analysis?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Transaction slowdown; metric analysis
2171,Uber booking rates have dropped by 10%. How would you address this?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Booking drop; metric analysis
2175,"Users are creating more Instagram Stories, but engagement is down. What metrics would you track to improve this?",🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Engagement issue; metric analysis
2181,Walk me through a time you diagnosed a drop in conversion.,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Conversion diagnosis; behavioral question
2291,What factors would you investigate to determine why the app is underperforming in a new geography?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Geographic underperformance; metric analysis
2429,What questions would you ask before starting an analysis?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Analysis preparation; metric analysis
2439,What signals would you use to improve Meta's News Feed relevance?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Relevance improvement; metric analysis
2468,What would you do if Dropbox uploads were down 50%?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Upload drop; metric analysis
2542,Why are online orders on The New Yorker down 30%?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Order drop; metric analysis
2549,Why did Codecademy's signups increase by 15%?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Signup increase; metric analysis
2619,Why is Gmail search slower than Google search?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Performance metric; metric analysis
2622,Why might Venmo be seeing a decrease in users adding their bank accounts?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,User behavior drop; metric analysis
2651,You are a Gmail PM and discover that traffic has dropped 10% on a Monday morning. What do you do?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Traffic drop; metric analysis
2655,You are a PM at Amazon and want to increase the NPS. What would you do?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,NPS improvement; metric analysis
2681,You are the PM of Messenger and notice a significant drop in DAU. How would you investigate the cause?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,DAU drop; metric analysis
2689,"You have a subscriber paying for YouTube TV but not using the platform, and they own a smart fridge, a Chromecast, and Google Nest. How would you increase their engagement?",🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Engagement improvement; metric analysis
2698,You realized that Monthly Active Users (MAU) are down for this month. What would you do?,🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,MAU drop; metric analysis
2719,"You're a PM at a top-up team. How would you launch cash deposits? If one of the main KPIs is down, how would you go about addressing it?",🟢,P1,Metric Drop Diagnosis,Metric → Segment → Hypothesis → Data Check → Action,Metric drop; metric analysis
